t,n,SortTime,CombineTime,TotalTime
8,90000,21205063,10894180,32099243
8,90000,21926406,10973447,32899853
8,90000,21420211,10805526,32225737
8,90000,21223224,7696403,28919627
8,90000,23942802,7902419,31845221
8,90000,23274542,7994146,31268688
8,90000,22005086,10563828,32568914
8,90000,21071795,10264857,31336652
8,90000,20763533,7963966,28727499
8,90000,22687855,8033996,30721851
8,90000,21419115,10271905,31691020
8,90000,22193991,7920913,30114904
8,90000,21271565,10847601,32119166
8,90000,22453676,9072764,31526440
8,90000,23630370,7983680,31614050
8,90000,21996140,8779296,30775436
8,90000,25029110,10268546,35297656
8,90000,23320310,10512847,33833157
8,90000,22743358,11034806,33778164
8,90000,23218384,10983992,34202376
8,90000,23262365,10215183,33477548
8,90000,25839481,7820063,33659544
8,90000,21571402,8475029,30046431
8,90000,21662615,9829371,31491986
8,90000,23508645,10531253,34039898
8,90000,21429976,9112598,30542574
8,90000,22932452,9604595,32537047
8,90000,22788322,7908120,30696442
8,90000,22834479,8075021,30909500
8,90000,21060620,7980895,29041515
8,90000,23890164,10828871,34719035
8,90000,21589306,8717968,30307274
8,90000,23285754,8985787,32271541
8,90000,21803984,10813149,32617133
8,90000,23186026,7863430,31049456
8,90000,21872468,7972260,29844728
8,90000,22884302,10866422,33750724
8,90000,21951536,10975971,32927507
8,90000,22646285,7497666,30143951
8,90000,24176614,10925353,35101967
8,90000,21233540,7999153,29232693
8,90000,21452064,10856622,32308686
8,90000,21691115,9645707,31336822
8,90000,22178646,10831032,33009678
8,90000,20816890,10813116,31630006
8,90000,22045859,7875775,29921634
8,90000,22710698,10048366,32759064
8,90000,22153401,7858775,30012176
8,90000,22328859,10739927,33068786
8,90000,21775275,10961602,32736877
8,90000,22389101,7836049,30225150
8,90000,22341885,10823268,33165153
8,90000,23289931,10871792,34161723
8,90000,23290264,10881847,34172111
8,90000,21819246,10827236,32646482
8,90000,21044306,8955751,30000057
8,90000,22052667,9417587,31470254
8,90000,22798035,8627863,31425898
8,90000,21734025,9194347,30928372
8,90000,21418671,7997709,29416380
8,90000,25689281,10902705,36591986
8,90000,20174366,10604330,30778696
8,90000,21692579,8030327,29722906
8,90000,21894297,9213255,31107552
8,90000,22321910,8236893,30558803
8,90000,23897919,10066433,33964352
8,90000,20369535,8014341,28383876
8,90000,21919493,9165384,31084877
8,90000,21885730,7739524,29625254
8,90000,25059853,10061915,35121768
8,90000,25483738,7961011,33444749
8,90000,23649145,10387148,34036293
8,90000,22722122,11108685,33830807
8,90000,22433757,8151928,30585685
8,90000,23671353,8982757,32654110
8,90000,20792431,10858725,31651156
8,90000,22722842,10666417,33389259
8,90000,21661763,7921912,29583675
8,90000,21438257,10870107,32308364
8,90000,22061714,10868946,32930660
8,90000,23192937,10882179,34075116
8,100000,23624199,8972540,32596739
8,100000,29578517,11440913,41019430
8,100000,24494668,10566049,35060717
8,100000,25334635,11080204,36414839
8,100000,26836259,11086870,37923129
8,100000,22941072,8143282,31084354
8,100000,24813743,8116905,32930648
8,100000,23391812,8620743,32012555
8,100000,25946180,11150669,37096849
8,100000,25877865,11452289,37330154
8,100000,23423031,11346409,34769440
8,100000,22365474,8613866,30979340
8,100000,25965804,11847236,37813040
8,100000,23165397,8079917,31245314
8,100000,24443508,10275963,34719471
8,100000,23605182,7904407,31509589
8,100000,26033395,9269426,35302821
8,100000,24343651,7990405,32334056
8,100000,25390952,10430472,35821424
8,100000,25673235,11107371,36780606
8,100000,24061078,7930401,31991479
8,100000,23647142,10702534,34349676
8,100000,27063229,8679037,35742266
8,100000,23890774,11209441,35100215
8,100000,24607814,8695156,33302970
8,100000,22764071,8174911,30938982
8,100000,28879282,8404033,37283315
8,100000,25712658,7846362,33559020
8,100000,24586776,10915539,35502315
8,100000,25194203,8442017,33636220
8,100000,24730668,11939317,36669985
8,100000,26769990,8709164,35479154
8,100000,25866152,8590012,34456164
8,100000,25359253,11104718,36463971
8,100000,23412375,8683733,32096108
8,100000,26193043,10285692,36478735
8,100000,24267259,8583317,32850576
8,100000,28052856,9069864,37122720
8,100000,24299518,7924405,32223923
8,100000,24588599,10728255,35316854
8,100000,22820605,10114121,32934726
8,100000,22930775,8076950,31007725
8,100000,25074319,11016729,36091048
8,100000,24557340,10364958,34922298
8,100000,23968047,8487517,32455564
8,100000,24966824,7919226,32886050
8,100000,25525072,9703771,35228843
8,100000,24795130,11585896,36381026
8,100000,28702913,9006931,37709844
8,100000,23592546,11644948,35237494
8,100000,25470806,8067603,33538409
8,100000,25707915,10811590,36519505
8,100000,23777464,8655791,32433255
8,100000,23335568,8663518,31999086
8,100000,24656489,8425835,33082324
8,100000,26659791,9702134,36361925
8,100000,26542442,11845597,38388039
8,100000,26337574,9228580,35566154
8,100000,24282175,7881194,32163369
8,100000,24378556,7931076,32309632
8,100000,25390715,8209240,33599955
8,100000,27826647,8652370,36479017
8,100000,23845521,11884931,35730452
8,100000,25615184,11910336,37525520
8,100000,24765000,9786830,34551830
8,100000,24620778,8095059,32715837
8,100000,23070581,11846183,34916764
8,100000,27601703,8620617,36222320
8,100000,23440225,9029059,32469284
8,100000,22247328,8425383,30672711
8,100000,25716055,11420660,37136715
8,100000,24477507,8676788,33154295
8,100000,24187321,11842747,36030068
8,100000,27332235,10399733,37731968
8,100000,24489959,10241144,34731103
8,100000,23108386,11497365,34605751
8,100000,25379782,8166876,33546658
8,100000,26698088,11969723,38667811
8,100000,28047546,8517412,36564958
8,100000,24350588,7889517,32240105
8,100000,25591181,9157375,34748556
8,100000,24893599,11824378,36717977
8,100000,25197480,11286238,36483718
8,100000,26114881,11972311,38087192
8,100000,27266357,8753048,36019405
8,100000,24124298,11319855,35444153
8,100000,24896965,10694345,35591310
8,100000,25047933,10193780,35241713
8,100000,23581374,8750190,32331564
8,100000,25027615,11049802,36077417
8,100000,25231600,9600428,34832028
8,100000,25183460,8121394,33304854
8,100000,23845021,11357776,35202797
8,100000,25294077,8695368,33989445
8,100000,27257698,8071512,35329210
8,100000,26962259,7890860,34853119
8,100000,25965241,9793020,35758261
8,100000,22978162,8596025,31574187
8,100000,25552443,9987532,35539975
8,100000,21323555,9921684,31245239
8,100000,25008830,8333441,33342271
8,100000,22650040,7876402,30526442
8,100000,24941875,11060956,36002831
8,100000,25111796,11027293,36139089
8,100000,25565209,11075274,36640483
8,100000,23812563,8739297,32551860
8,100000,24526483,8636368,33162851
8,100000,24963179,11454077,36417256
8,100000,24009697,8119639,32129336
8,100000,25449641,8028952,33478593
8,100000,24119009,10064762,34183771
8,100000,22302737,9367860,31670597
8,100000,23113488,8439598,31553086
8,100000,26055030,8927840,34982870
8,100000,25275610,9393242,34668852
8,100000,25637382,11499641,37137023
8,100000,23879004,9174576,33053580
8,100000,22130496,11392678,33523174
8,100000,25260022,8012780,33272802
8,100000,27116589,11900746,39017335
8,100000,24149110,10538118,34687228
8,100000,23212179,10987439,34199618
8,100000,21087695,10265861,31353556
8,100000,25254471,11429516,36683987
8,100000,24673830,10895540,35569370
8,100000,22839990,9997402,32837392
8,100000,26058557,10917786,36976343
8,100000,24529299,9625791,34155090
8,100000,23450699,9388204,32838903
8,100000,24937783,11058559,35996342
8,100000,25003818,8110229,33114047
8,100000,26168148,11748624,37916772
8,100000,25426859,8138652,33565511
8,100000,23249556,10977046,34226602
8,100000,23770794,7894902,31665696
8,100000,25377032,10787151,36164183
8,100000,25313191,7876396,33189587
8,100000,26158442,11096233,37254675
8,100000,26328322,11094600,37422922
8,100000,25722081,8459632,34181713
8,100000,26133493,10271618,36405111
8,100000,24107486,8607697,32715183
8,100000,23882806,8635309,32518115
8,100000,26111623,9770142,35881765
8,100000,24947856,10183083,35130939
8,100000,22973452,8156681,31130133
8,100000,23573300,10639579,34212879
8,100000,22527591,8642293,31169884
8,100000,28401723,8223237,36624960
8,100000,24382737,10003004,34385741
8,100000,25529266,10277465,35806731
8,100000,30330019,10423798,40753817
8,100000,25787530,8162888,33950418
8,100000,25318273,7895679,33213952
8,100000,23790930,9875060,33665990
8,100000,26037880,8155094,34192974
8,100000,24415428,8477124,32892552
8,100000,28808499,8659429,37467928
8,100000,24752492,11865526,36618018
8,100000,22914080,11197512,34111592
8,100000,25960651,9093857,35054508
8,100000,27114012,7931028,35045040
8,100000,25249327,11679414,36928741
8,100000,26286037,8198265,34484302
8,100000,24912822,11894738,36807560
8,100000,24956520,8209802,33166322
8,100000,23695566,11391093,35086659
8,100000,25498872,10785023,36283895
8,100000,24327503,9239578,33567081
8,100000,22837120,11859923,34697043
8,100000,26775498,8628554,35404052
8,100000,24986557,8160439,33146996
8,100000,25079285,11886348,36965633
8,100000,23219221,9851586,33070807
8,100000,24673448,8734560,33408008
8,100000,25582444,11095840,36678284
8,100000,23819566,10802759,34622325
8,100000,25043442,11419790,36463232
8,100000,24951036,9970470,34921506
8,100000,22710800,10804192,33514992
8,100000,24814264,7889070,32703334
8,100000,24551053,7885253,32436306
8,100000,25416852,7887990,33304842
8,100000,24543605,7904126,32447731
8,100000,26782593,8608752,35391345
8,100000,22483484,9089292,31572776
8,100000,27061141,8565453,35626594
8,100000,25101305,11516926,36618231
8,100000,22963254,10709270,33672524
8,100000,25803513,9821665,35625178
8,100000,25858129,11884780,37742909
8,100000,24649930,11868550,36518480
8,100000,27030436,9172301,36202737
8,100000,26001391,8634676,34636067
8,100000,24751235,9492667,34243902
8,100000,26020883,10412561,36433444
8,100000,25709645,11889081,37598726
8,100000,24997933,9977374,34975307
8,100000,25048887,8950494,33999381
8,100000,23655472,7889376,31544848
8,100000,26598984,9280459,35879443
8,100000,24335240,9099827,33435067
8,100000,24697901,10408755,35106656
8,100000,24659024,8140237,32799261
8,100000,24117081,7899461,32016542
8,100000,26543122,8077607,34620729
8,100000,24424728,10449528,34874256
8,100000,23456314,11869136,35325450
8,100000,24425803,8696154,33121957
8,100000,23054729,11845997,34900726
8,100000,25091366,10061676,35153042
8,100000,23799277,9857515,33656792
8,100000,23445015,8157310,31602325
8,100000,23215271,9213068,32428339
8,100000,24030446,9632724,33663170
8,100000,25176134,10805965,35982099
8,100000,25694814,10481320,36176134
8,100000,25844282,8092355,33936637
8,100000,28526972,11387549,39914521
8,100000,25792224,11903938,37696162
8,100000,24837473,8603953,33441426
8,100000,25870188,11429430,37299618
8,100000,24669889,10806458,35476347
8,100000,28293816,8577849,36871665
8,100000,25463773,8684456,34148229
8,100000,25632810,8094243,33727053
8,100000,24061110,11847319,35908429
8,100000,25381593,10306347,35687940
8,100000,24903825,11076270,35980095
8,100000,23186611,9508831,32695442
8,200000,54668947,16022114,70691061
8,200000,42473014,16215532,58688546
8,200000,47928586,17819896,65748482
8,200000,47677213,16338275,64015488
8,200000,44364805,16424279,60789084
8,200000,42737431,18948889,61686320
8,200000,49286410,19448628,68735038
8,200000,50131664,16248777,66380441
8,200000,44284555,16408093,60692648
8,200000,56977794,16297055,73274849
8,200000,46843249,19734422,66577671
8,200000,45536205,16217180,61753385
8,200000,46496905,15923241,62420146
8,200000,51501318,16150856,67652174
8,200000,42225812,17860008,60085820
8,200000,47939898,18504487,66444385
8,200000,45470125,16539621,62009746
8,200000,47803636,17748803,65552439
8,200000,48964896,18364964,67329860
8,200000,46408165,18537826,64945991
8,200000,49933866,18204037,68137903
8,200000,48431294,17816147,66247441
8,200000,51542823,16284727,67827550
8,200000,46864873,16649352,63514225
8,200000,46593394,19920537,66513931
8,200000,49631296,17282557,66913853
8,200000,49087354,16188115,65275469
8,200000,44836358,16173821,61010179
8,200000,49187204,16339831,65527035
8,200000,46227253,16276120,62503373
8,200000,48725851,19889193,68615044
8,200000,44174422,16239519,60413941
8,200000,49680193,17577125,67257318
8,200000,48865799,19047411,67913210
8,200000,49682986,16326627,66009613
8,200000,47118802,20612383,67731185
8,200000,43539113,18836109,62375222
8,200000,45103500,18884215,63987715
8,200000,44532166,17990056,62522222
8,200000,49260247,18895573,68155820
8,200000,50324204,18985061,69309265
8,200000,50068704,16787523,66856227
8,200000,48916258,16147378,65063636
8,200000,50512257,17117207,67629464
8,200000,48225803,17862179,66087982
8,200000,40279456,16232331,56511787
8,200000,50702684,15980206,66682890
8,200000,49446017,16197700,65643717
8,200000,44374551,18628708,63003259
8,200000,48144366,16226594,64370960
8,200000,49414257,17621939,67036196
8,200000,43565323,15889319,59454642
8,200000,51139890,19618672,70758562
8,200000,49330635,16343276,65673911
8,200000,52666154,16228636,68894790
8,200000,52835672,17538550,70374222
8,200000,49000821,16795312,65796133
8,200000,45999525,16134461,62133986
8,200000,48446721,16298134,64744855
8,200000,47560858,19651058,67211916
8,200000,42000273,15967403,57967676
8,200000,47241358,18089645,65331003
8,200000,45763744,15902419,61666163
8,200000,46918947,21200855,68119802
8,200000,48700414,16344437,65044851
8,200000,47640439,17843176,65483615
8,200000,49306523,15823927,65130450
8,200000,40263198,16024456,56287654
8,200000,52875261,18356343,71231604
8,200000,46875419,18097587,64973006
8,200000,45573415,18391420,63964835
8,200000,47522921,16404068,63926989
8,200000,49585438,15925420,65510858
8,200000,47529363,18161848,65691211
8,200000,49921360,16694609,66615969
8,200000,54912018,20408715,75320733
8,200000,43632445,16340363,59972808
8,200000,49521677,17705537,67227214
8,200000,47646472,16039361,63685833
8,200000,46166447,16490368,62656815
8,200000,46364914,19872597,66237511
8,200000,46295232,18068451,64363683
8,200000,45379775,20887866,66267641
8,200000,48671151,18883350,67554501
8,200000,45408140,15972146,61380286
8,200000,47783343,16080078,63863421
8,200000,44466740,15851298,60318038
8,200000,45958385,16125553,62083938
8,200000,51590545,16225229,67815774
8,200000,45057147,18695347,63752494
8,200000,45352080,16175645,61527725
8,200000,45165640,18187106,63352746
8,200000,51297624,15812537,67110161
8,200000,49454807,19766975,69221782
8,200000,47421254,16463043,63884297
8,200000,45752975,16195095,61948070
8,200000,43583783,16260615,59844398
8,200000,47235583,17926953,65162536
8,200000,49144943,19766340,68911283
8,200000,54649644,16544316,71193960
8,200000,46783438,16042588,62826026
8,200000,45760457,18820882,64581339
8,200000,43563425,18782865,62346290
8,200000,49249366,19493241,68742607
8,200000,45808048,15923636,61731684
8,200000,57130988,19281868,76412856
8,200000,50490644,19755743,70246387
8,200000,48159636,18120462,66280098
8,200000,49931923,16131926,66063849
8,200000,50135101,16257245,66392346
8,200000,43555705,16296783,59852488
8,200000,47133790,19507782,66641572
8,200000,42054090,17751154,59805244
8,200000,45185127,16775867,61960994
8,200000,44610838,18964486,63575324
8,300000,69290906,24708265,93999171
8,300000,66084536,24441105,90525641
8,300000,71069374,24801309,95870683
8,300000,66758924,24595578,91354502
8,300000,72255604,24500149,96755753
8,300000,71533507,24822120,96355627
8,300000,65765593,24168641,89934234
8,300000,71532805,24740982,96273787
8,300000,66849665,24317723,91167388
8,300000,67258512,24239948,91498460
8,300000,79025168,24208711,103233879
8,300000,69857606,24609363,94466969
8,300000,70296985,25240793,95537778
8,300000,70172217,24246212,94418429
8,300000,69979172,24126425,94105597
8,300000,66066800,23950184,90016984
8,300000,70588699,24741743,95330442
8,300000,68282201,24486930,92769131
8,300000,66774085,24229587,91003672
8,300000,65432339,24334622,89766961
8,300000,65454691,24339393,89794084
8,300000,67519206,24115843,91635049
8,300000,69175241,24380024,93555265
8,300000,69255036,25122460,94377496
8,300000,66825162,24742187,91567349
8,300000,68362030,24035744,92397774
8,300000,69978359,24303408,94281767
8,300000,60916455,24584897,85501352
8,300000,67885977,24615708,92501685
8,300000,66432782,24188963,90621745
8,300000,70060392,24151703,94212095
8,300000,66845534,24507044,91352578
8,300000,73348636,24727071,98075707
8,300000,68338591,24134614,92473205
8,300000,67246173,28128060,95374233
8,300000,71564600,24393296,95957896
8,300000,65778708,27047995,92826703
8,300000,66381798,26312192,92693990
8,300000,60926505,24898753,85825258
8,300000,71276287,25371306,96647593
8,300000,62265925,24322934,86588859
8,300000,68962781,24321432,93284213
8,300000,64503452,24877483,89380935
8,300000,69332663,24190629,93523292
8,300000,68149058,24423662,92572720
8,300000,68916936,24103852,93020788
8,300000,67876365,24155745,92032110
8,300000,56495759,24525198,81020957
8,300000,64824588,24031728,88856316
8,300000,66015690,24014965,90030655
8,300000,63443607,24716043,88159650
8,300000,65175734,24133702,89309436
8,300000,72536996,27777925,100314921
8,300000,66691636,24245371,90937007
8,300000,71162982,23862260,95025242
8,300000,67074258,24588245,91662503
8,300000,67609369,24100908,91710277
8,300000,72990776,24608055,97598831
8,300000,73325760,24143690,97469450
8,300000,66205787,24465928,90671715
8,300000,73663782,24782472,98446254
8,300000,70502374,27349081,97851455
8,300000,68606475,24049372,92655847
8,300000,70364351,24216424,94580775
8,300000,66290861,24557788,90848649
8,300000,68428970,24489768,92918738
8,300000,64972955,24704116,89677071
8,300000,65376568,24695453,90072021
8,300000,61907363,24591040,86498403
8,300000,71182067,24528130,95710197
8,300000,65843758,24184388,90028146
8,300000,73209341,24847232,98056573
8,300000,72440034,24467267,96907301
8,300000,71570872,28325389,99896261
8,300000,64453051,24246418,88699469
8,300000,66679160,24374698,91053858
8,300000,70141715,24235632,94377347
8,300000,58854248,24585152,83439400
8,300000,63259411,24886331,88145742
8,300000,68884985,24688360,93573345
8,300000,66835433,26561687,93397120
8,300000,73013771,24336154,97349925
8,300000,61249380,25169571,86418951
8,300000,66726064,24712097,91438161
8,300000,69439531,24532563,93972094
8,300000,77064580,26085466,103150046
8,300000,65236471,24360747,89597218
8,300000,78090846,24741767,102832613
8,300000,69836869,24520189,94357058
8,300000,70273961,25606232,95880193
8,300000,67645221,24241369,91886590
8,300000,64992196,27498173,92490369
8,300000,67757160,24693141,92450301
8,300000,69915553,24192149,94107702
8,300000,74979800,24436644,99416444
8,300000,65168813,24915195,90084008
8,300000,72253338,24647536,96900874
8,300000,62890143,28065527,90955670
8,300000,72890416,24801795,97692211
8,300000,68176336,25036071,93212407
8,300000,72001270,24152601,96153871
8,300000,72496640,24208911,96705551
8,300000,70524500,24779361,95303861
8,300000,69009160,24754952,93764112
8,300000,76469979,24380848,100850827
8,300000,63307044,24622556,87929600
8,300000,66346546,24232538,90579084
8,300000,65189760,23963106,89152866
8,300000,67338744,24406415,91745159
8,300000,64808132,24451710,89259842
8,300000,68422106,24740733,93162839
8,300000,72556281,24072866,96629147
8,300000,67926756,24285791,92212547
8,300000,72404303,24516883,96921186
8,300000,63858497,24127543,87986040
8,400000,90543861,32616685,123160546
8,400000,89980571,32247624,122228195
8,400000,95740337,32201395,127941732
8,400000,90907150,33435144,124342294
8,400000,85270586,31983630,117254216
8,400000,87637591,32462919,120100510
8,400000,96948499,32203899,129152398
8,400000,90352960,35639883,125992843
8,400000,88765800,31949679,120715479
8,400000,94351400,36050115,130401515
8,400000,96173087,35605044,131778131
8,400000,86738033,32259821,118997854
8,400000,81891187,33322127,115213314
8,400000,88904963,31914833,120819796
8,400000,85858298,32447302,118305600
8,400000,88791878,32279410,121071288
8,400000,93034642,32715498,125750140
8,400000,88311665,32471699,120783364
8,400000,93168654,32472236,125640890
8,400000,89390382,32356585,121746967
8,400000,80927552,33697031,114624583
8,400000,93121448,32174441,125295889
8,400000,98504003,32407185,130911188
8,400000,91221474,32323387,123544861
8,400000,87594842,32251803,119846645
8,400000,79637270,32074851,111712121
8,400000,93423217,32449220,125872437
8,400000,86557367,32155681,118713048
8,400000,105981457,34524187,140505644
8,400000,97750993,32200747,129951740
8,400000,94130092,33003492,127133584
8,400000,88403813,31952037,120355850
8,400000,91052350,34286220,125338570
8,400000,80064937,31822026,111886963
8,400000,96556300,32163255,128719555
8,400000,84650567,32174036,116824603
8,400000,94406071,32599697,127005768
8,400000,88291828,32427802,120719630
8,400000,93848673,33060474,126909147
8,400000,86679079,31942171,118621250
8,400000,90968576,32232349,123200925
8,400000,89406089,32556758,121962847
8,400000,86171320,32338884,118510204
8,400000,92680416,32779037,125459453
8,400000,90843827,32576434,123420261
8,400000,93198209,32586642,125784851
8,400000,92079513,31999536,124079049
8,400000,86977423,32211372,119188795
8,400000,91628299,32235769,123864068
8,400000,91522792,32367771,123890563
8,400000,88706911,32232249,120939160
8,400000,90946455,32504696,123451151
8,400000,97152866,32126579,129279445
8,400000,93063169,32146733,125209902
8,400000,89931144,32641043,122572187
8,400000,88623380,32411739,121035119
8,400000,97542604,33059111,130601715
8,400000,85860918,32319862,118180780
8,400000,90739535,32213567,122953102
8,400000,80670812,32149441,112820253
8,400000,90548671,32391960,122940631
8,400000,91026335,32413707,123440042
8,400000,85566700,32225024,117791724
8,400000,103731135,31988355,135719490
8,400000,88652234,34772509,123424743
8,400000,89220851,32547259,121768110
8,400000,87281914,32215681,119497595
8,400000,88228271,32219280,120447551
8,400000,87967021,32710282,120677303
8,400000,96652697,32216458,128869155
8,400000,88979840,34626793,123606633
8,400000,89203806,32502736,121706542
8,400000,88510253,32292616,120802869
8,400000,87723889,32367985,120091874
8,400000,91378533,32399006,123777539
8,400000,84672348,31842683,116515031
8,400000,90037083,32055274,122092357
8,400000,94994689,32446481,127441170
8,400000,74111233,32157924,106269157
8,400000,94169332,32394113,126563445
8,400000,92883561,32423941,125307502
8,400000,85812246,33284286,119096532
8,400000,93057013,34722613,127779626
8,400000,82981002,32668909,115649911
8,400000,92002811,32443753,124446564
8,400000,100808137,32294937,133103074
8,400000,87886178,32243568,120129746
8,400000,91458837,32122453,123581290
8,400000,103916277,32316137,136232414
8,400000,100166930,33312883,133479813
8,400000,90628058,32168006,122796064
8,400000,91527986,32540076,124068062
8,400000,85382004,31790286,117172290
8,400000,89870856,32266757,122137613
8,400000,90844822,34718482,125563304
8,400000,94311663,32194231,126505894
8,400000,90692327,32115010,122807337
8,400000,87902890,32405511,120308401
8,400000,96703521,32256737,128960258
8,400000,90427492,32423374,122850866
8,400000,98772841,32215761,130988602
8,400000,90630947,32499031,123129978
8,400000,99529173,32530785,132059958
8,400000,93209589,33445806,126655395
8,400000,93530505,33842642,127373147
8,400000,90220501,32359640,122580141
8,400000,97229780,32342051,129571831
8,400000,89396389,32208716,121605105
8,400000,88016040,32430477,120446517
8,400000,94192020,32129444,126321464
8,400000,87869597,32206867,120076464
8,400000,91819082,32781498,124600580
8,400000,86965103,31990465,118955568
8,400000,87583149,32184302,119767451
8,400000,87368128,32290106,119658234
8,500000,104586824,39994634,144581458
8,500000,108825074,39946816,148771890
8,500000,106720824,40989821,147710645
8,500000,106713864,39916398,146630262
8,500000,106928610,40209408,147138018
8,500000,98716381,39791295,138507676
8,500000,101078496,40011899,141090395
8,500000,126818640,39920045,166738685
8,500000,120030736,40006897,160037633
8,500000,103642700,39931075,143573775
8,500000,104898547,40072143,144970690
8,500000,113125090,40015133,153140223
8,500000,103574284,39999276,143573560
8,500000,113622597,43800199,157422796
8,500000,92438126,40045879,132484005
8,500000,101986097,39862117,141848214
8,500000,100401366,40069180,140470546
8,500000,102447886,40012157,142460043
8,500000,111735702,39946882,151682584
8,500000,110148870,39980125,150128995
8,500000,111781760,39936497,151718257
8,500000,103045866,43122295,146168161
8,500000,113661869,40064644,153726513
8,500000,112616771,39537133,152153904
8,500000,108132766,40138361,148271127
8,500000,106886829,40025676,146912505
8,500000,100979485,40187328,141166813
8,500000,106804483,39870491,146674974
8,500000,110697002,40169892,150866894
8,500000,118426703,39905875,158332578
8,500000,110883055,39753847,150636902
8,500000,108237773,39851157,148088930
8,500000,114448774,39945199,154393973
8,500000,113202904,42830914,156033818
8,500000,122029359,39789494,161818853
8,500000,104388817,39478060,143866877
8,500000,103173198,40133367,143306565
8,500000,120795737,40272002,161067739
8,500000,106452894,39906993,146359887
8,500000,104483040,39956774,144439814
8,500000,106549795,40132383,146682178
8,500000,107010704,39854973,146865677
8,500000,103148401,40066288,143214689
8,500000,113219812,41697366,154917178
8,500000,120643946,39839003,160482949
8,500000,102120288,39767472,141887760
8,500000,105617346,39947926,145565272
8,500000,105302844,40008028,145310872
8,500000,107341345,39836808,147178153
8,500000,124752455,39900670,164653125
8,500000,110702560,39885931,150588491
8,500000,92417355,39748699,132166054
8,500000,103249056,40078958,143328014
8,500000,102205282,40154642,142359924
8,500000,117454973,39848085,157303058
8,500000,104853166,40103715,144956881
8,500000,102780806,39955391,142736197
8,500000,112271552,39872420,152143972
8,500000,104998424,39910989,144909413
8,500000,115872683,40195717,156068400
8,500000,100980369,39911192,140891561
8,500000,109491447,40120581,149612028
8,500000,93677658,39858453,133536111
8,500000,103340027,40044893,143384920
8,500000,107573756,39865784,147439540
8,500000,109574246,40203304,149777550
8,500000,100476249,39932197,140408446
8,500000,112395449,40095602,152491051
8,500000,102333915,39852120,142186035
8,500000,107577843,39684862,147262705
8,500000,104948253,40036238,144984491
8,500000,102331467,40016828,142348295
8,500000,105622778,39848807,145471585
8,500000,108902936,39922814,148825750
8,500000,123420916,40021141,163442057
8,500000,104128500,39914247,144042747
8,500000,109750209,40079034,149829243
8,500000,103429452,41916029,145345481
8,500000,108415965,39831030,148246995
8,500000,105586065,40044579,145630644
8,500000,98152654,41411221,139563875
8,500000,112103100,39889906,151993006
8,500000,109093751,39882436,148976187
8,500000,112753211,40040426,152793637
8,500000,104468509,39835351,144303860
8,500000,107523704,40026651,147550355
8,500000,102863779,40231633,143095412
8,500000,104763998,40143936,144907934
8,500000,122348300,40922812,163271112
8,500000,108785351,41255163,150040514
8,500000,103012009,39833201,142845210
8,500000,102011651,39985877,141997528
8,500000,109960917,40111075,150071992
8,500000,109052316,39978317,149030633
8,500000,108009857,40067328,148077185
8,500000,106381334,39996794,146378128
8,500000,112004016,40979558,152983574
8,500000,109004041,39901384,148905425
8,500000,120922248,39804803,160727051
8,500000,97713208,40100116,137813324
8,500000,105592416,39779528,145371944
8,500000,108524313,40057087,148581400
8,500000,96049606,39778635,135828241
8,500000,104043512,39811234,143854746
8,500000,109336527,39818341,149154868
8,500000,113491292,40038605,153529897
8,500000,106311407,40105672,146417079
8,500000,104825010,39871332,144696342
8,500000,105606895,39891300,145498195
8,500000,110521772,40137650,150659422
8,500000,118137938,39794018,157931956
8,500000,108298146,39819233,148117379
8,500000,105872317,40016044,145888361
8,500000,105627683,39872186,145499869
8,500000,107961404,39917505,147878909
8,600000,129280303,47771640,177051943
8,600000,133117674,47747468,180865142
8,600000,127817216,48648574,176465790
8,600000,139978701,47309794,187288495
8,600000,127546384,48063419,175609803
8,600000,126468376,48298218,174766594
8,600000,131023842,48139501,179163343
8,600000,144893501,48073855,192967356
8,600000,124516440,47843720,172360160
8,600000,118064821,48081703,166146524
8,600000,144576165,47569185,192145350
8,600000,129314182,48022048,177336230
8,600000,136521528,48055399,184576927
8,600000,135364530,48485283,183849813
8,600000,125257697,47435103,172692800
8,600000,132584200,47414623,179998823
8,600000,133868802,48020380,181889182
8,600000,135359788,47929444,183289232
8,600000,129109294,47760870,176870164
8,600000,132663407,47949131,180612538
8,600000,144970363,48043469,193013832
8,600000,130594334,47890474,178484808
8,600000,127134969,49346682,176481651
8,600000,130096482,48217876,178314358
8,600000,140531937,48250300,188782237
8,600000,145587401,47936766,193524167
8,600000,126148151,48067553,174215704
8,600000,132930625,48130819,181061444
8,600000,153365172,48606949,201972121
8,600000,128121904,47955112,176077016
8,600000,136077398,49397036,185474434
8,600000,141990454,50188756,192179210
8,600000,125965374,48260275,174225649
8,600000,127235953,47976972,175212925
8,600000,134491775,47962338,182454113
8,600000,132057165,48072720,180129885
8,600000,133499317,48176435,181675752
8,600000,143625388,47871856,191497244
8,600000,154638056,49754007,204392063
8,600000,135450568,48795632,184246200
8,600000,142803916,47838559,190642475
8,600000,135365259,47801582,183166841
8,600000,146262336,47977767,194240103
8,600000,128220433,47995653,176216086
8,600000,131506998,48316111,179823109
8,600000,132892699,47517520,180410219
8,600000,132758628,48009233,180767861
8,600000,136621532,47963963,184585495
8,600000,121465362,47530760,168996122
8,600000,135559050,48135749,183694799
8,600000,138720740,48930720,187651460
