9/1/2013 6:30,12,40000,57,74
9/1/2013 6:30,12,50000,61,80
9/1/2013 6:30,12,50000,64,74
9/1/2013 6:30,12,50000,74,89
9/1/2013 6:30,12,50000,67,82
9/1/2013 6:30,12,50000,1030,97
9/1/2013 6:30,12,50000,1042,91
9/1/2013 6:30,12,50000,60,83
9/1/2013 6:30,12,50000,56,95
9/1/2013 6:30,12,50000,69,94
9/1/2013 6:31,12,50000,56,81
9/1/2013 6:31,12,60000,63,98
9/1/2013 6:31,12,60000,62,81
9/1/2013 6:31,12,60000,65,87
9/1/2013 6:31,12,60000,60,91
9/1/2013 6:31,12,60000,70,92
9/1/2013 6:31,12,60000,60,90
9/1/2013 6:31,12,60000,64,95
9/1/2013 6:31,12,60000,64,97
9/1/2013 6:31,12,60000,1051,87
9/1/2013 6:31,12,60000,66,97
9/1/2013 6:31,12,70000,1044,94
9/1/2013 6:31,12,70000,66,91
9/1/2013 6:31,12,70000,74,90
9/1/2013 6:31,12,70000,62,87
9/1/2013 6:31,12,70000,61,91
9/1/2013 6:31,12,70000,1068,90
9/1/2013 6:31,12,70000,1057,96
9/1/2013 6:31,12,70000,67,98
9/1/2013 6:31,12,70000,1039,98
9/1/2013 6:31,12,70000,76,102
9/1/2013 6:31,12,80000,65,98
9/1/2013 6:31,12,80000,63,95
9/1/2013 6:31,12,80000,71,102
9/1/2013 6:31,12,80000,71,87
9/1/2013 6:31,12,80000,70,100
9/1/2013 6:32,12,80000,69,99
9/1/2013 6:32,12,80000,66,93
9/1/2013 6:32,12,80000,60,95
9/1/2013 6:32,12,80000,71,122
9/1/2013 6:32,12,80000,68,99
9/1/2013 6:32,12,90000,73,103
9/1/2013 6:32,12,90000,75,100
9/1/2013 6:32,12,90000,83,98
9/1/2013 6:32,12,90000,1051,91
9/1/2013 6:32,12,90000,70,103
9/1/2013 6:32,12,90000,71,98
9/1/2013 6:32,12,90000,76,101
9/1/2013 6:32,12,90000,74,96
9/1/2013 6:32,12,90000,77,99
9/1/2013 6:32,12,90000,71,107
9/1/2013 6:32,12,100000,81,103
9/1/2013 6:32,12,100000,65,91
9/1/2013 6:32,12,100000,77,95
9/1/2013 6:32,12,100000,81,98
9/1/2013 6:32,12,100000,80,93
9/1/2013 6:32,12,100000,88,98
9/1/2013 6:32,12,100000,72,94
9/1/2013 6:32,12,100000,84,97
9/1/2013 6:32,12,100000,77,89
9/1/2013 6:32,12,100000,75,110
9/1/2013 6:32,12,100000,78,89
9/1/2013 6:32,12,100000,66,101
9/1/2013 6:33,12,100000,75,90
9/1/2013 6:33,12,100000,88,98
9/1/2013 6:33,12,100000,71,95
9/1/2013 6:33,12,100000,71,97
9/1/2013 6:33,12,100000,74,94
9/1/2013 6:33,12,100000,83,108
9/1/2013 6:33,12,100000,76,91
9/1/2013 6:33,12,100000,75,101
9/1/2013 6:33,12,200000,100,110
9/1/2013 6:33,12,200000,92,117
9/1/2013 6:33,12,200000,100,126
9/1/2013 6:33,12,200000,105,108
9/1/2013 6:33,12,200000,89,111
9/1/2013 6:33,12,200000,100,129
9/1/2013 6:33,12,200000,99,107
9/1/2013 6:33,12,200000,100,126
9/1/2013 6:33,12,200000,120,117
9/1/2013 6:33,12,200000,98,122
9/1/2013 6:33,12,300000,117,132
9/1/2013 6:33,12,300000,105,146
9/1/2013 6:33,12,300000,115,162
9/1/2013 6:33,12,300000,130,145
9/1/2013 6:33,12,300000,107,137
9/1/2013 6:33,12,300000,97,138
9/1/2013 6:33,12,300000,110,130
9/1/2013 6:33,12,300000,89,140
9/1/2013 6:33,12,300000,115,145
9/1/2013 6:33,12,300000,119,142
9/1/2013 6:34,12,400000,123,187
9/1/2013 6:34,12,400000,136,198
9/1/2013 6:34,12,400000,125,167
9/1/2013 6:34,12,400000,143,206
9/1/2013 6:34,12,400000,133,162
9/1/2013 6:34,12,400000,156,205
9/1/2013 6:34,12,400000,129,171
9/1/2013 6:34,12,400000,177,163
9/1/2013 6:34,12,400000,125,151
9/1/2013 6:34,12,400000,161,156
9/1/2013 6:34,12,500000,206,190
9/1/2013 6:34,12,500000,161,184
9/1/2013 6:34,12,500000,189,193
9/1/2013 6:34,12,500000,161,179
9/1/2013 6:34,12,500000,189,183
9/1/2013 6:34,12,500000,169,188
9/1/2013 6:34,12,500000,176,172
9/1/2013 6:34,12,500000,181,211
9/1/2013 6:34,12,500000,171,176
9/1/2013 6:34,12,500000,168,237
9/1/2013 6:34,12,600000,184,192
9/1/2013 6:34,12,600000,199,194
9/1/2013 6:34,12,600000,199,191
9/1/2013 6:34,12,600000,163,184
9/1/2013 6:34,12,600000,175,194
9/1/2013 6:34,12,600000,197,195
9/1/2013 6:35,12,600000,176,231
9/1/2013 6:35,12,600000,160,181
9/1/2013 6:35,12,600000,175,189
9/1/2013 6:35,12,600000,150,232
9/1/2013 6:35,12,700000,176,221
9/1/2013 6:35,12,700000,195,220
9/1/2013 6:35,12,700000,437,222
9/1/2013 6:35,12,700000,196,208
9/1/2013 6:35,12,700000,179,230
9/1/2013 6:35,12,700000,192,224
9/1/2013 6:35,12,700000,165,200
9/1/2013 6:35,12,700000,186,231
9/1/2013 6:35,12,700000,227,207
9/1/2013 6:35,12,700000,212,216
9/1/2013 6:35,12,800000,252,232
9/1/2013 6:35,12,800000,228,265
9/1/2013 6:35,12,800000,202,233
9/1/2013 6:35,12,800000,194,238
9/1/2013 6:35,12,800000,208,246
9/1/2013 6:35,12,800000,184,250
9/1/2013 6:35,12,800000,238,262
9/1/2013 6:35,12,800000,192,252
9/1/2013 6:35,12,800000,183,242
9/1/2013 6:35,12,800000,212,247
9/1/2013 6:36,12,900000,186,252
9/1/2013 6:36,12,900000,230,248
9/1/2013 6:36,12,900000,221,260
9/1/2013 6:36,12,900000,188,261
9/1/2013 6:36,12,900000,173,240
9/1/2013 6:36,12,900000,202,254
9/1/2013 6:36,12,900000,643,248
9/1/2013 6:36,12,900000,224,248
9/1/2013 6:36,12,900000,452,257
9/1/2013 6:36,12,900000,244,262
9/1/2013 6:36,12,1000000,215,274
9/1/2013 6:36,12,1000000,200,285
9/1/2013 6:36,12,1000000,179,293
9/1/2013 6:36,12,1000000,187,288
9/1/2013 6:36,12,1000000,219,262
9/1/2013 6:36,12,1000000,173,294
9/1/2013 6:36,12,1000000,435,300
9/1/2013 6:36,12,1000000,253,285
9/1/2013 6:36,12,1000000,217,280
9/1/2013 6:36,12,1000000,194,280
9/1/2013 6:36,12,1000000,227,287
9/1/2013 6:36,12,1000000,227,285
9/1/2013 6:37,12,1000000,228,287
9/1/2013 6:37,12,1000000,207,296
9/1/2013 6:37,12,1000000,234,290
9/1/2013 6:37,12,1000000,182,280
9/1/2013 6:37,12,1000000,203,310
9/1/2013 6:37,12,1000000,220,296
9/1/2013 6:37,12,1000000,224,276
9/1/2013 6:37,12,1000000,207,289
9/1/2013 6:37,12,2000000,559,459
9/1/2013 6:37,12,2000000,666,482
9/1/2013 6:37,12,2000000,332,442
9/1/2013 6:37,12,2000000,713,452
9/1/2013 6:37,12,2000000,560,470
9/1/2013 6:37,12,2000000,555,438
9/1/2013 6:37,12,2000000,310,454
9/1/2013 6:37,12,2000000,717,475
9/1/2013 6:37,12,2000000,713,460
9/1/2013 6:37,12,2000000,591,462
9/1/2013 6:37,12,3000000,582,629
9/1/2013 6:37,12,3000000,601,659
9/1/2013 6:38,12,3000000,600,645
9/1/2013 6:38,12,3000000,768,652
9/1/2013 6:38,12,3000000,774,685
9/1/2013 6:38,12,3000000,665,637
9/1/2013 6:38,12,3000000,753,713
9/1/2013 6:38,12,3000000,797,641
9/1/2013 6:38,12,3000000,753,632
9/1/2013 6:38,12,3000000,731,664
9/1/2013 6:38,12,4000000,763,837
9/1/2013 6:38,12,4000000,727,844
9/1/2013 6:38,12,4000000,676,927
9/1/2013 6:38,12,4000000,550,773
9/1/2013 6:38,12,4000000,761,813
9/1/2013 6:38,12,4000000,916,920
9/1/2013 6:38,12,4000000,712,823
9/1/2013 6:39,12,4000000,683,840
9/1/2013 6:39,12,4000000,919,821
9/1/2013 6:39,12,4000000,695,890
9/1/2013 6:39,12,5000000,975,1008
9/1/2013 6:39,12,5000000,765,1050
9/1/2013 6:39,12,5000000,826,1135
9/1/2013 6:39,12,5000000,1005,1086
9/1/2013 6:39,12,5000000,807,1013
9/1/2013 6:39,12,5000000,832,1020
9/1/2013 6:39,12,5000000,985,1187
9/1/2013 6:39,12,5000000,875,931
9/1/2013 6:39,12,5000000,915,1082
9/1/2013 6:39,12,5000000,954,1000
9/1/2013 6:40,12,6000000,869,1098
9/1/2013 6:40,12,6000000,1087,1135
9/1/2013 6:40,12,6000000,960,1321
9/1/2013 6:40,12,6000000,841,1112
9/1/2013 6:40,12,6000000,977,1104
9/1/2013 6:40,12,6000000,997,1259
9/1/2013 6:40,12,6000000,1024,1228
9/1/2013 6:40,12,6000000,819,1224
9/1/2013 6:40,12,6000000,970,1233
9/1/2013 6:40,12,6000000,970,1201
9/1/2013 6:40,12,7000000,1154,1437
9/1/2013 6:40,12,7000000,1012,1256
9/1/2013 6:41,12,7000000,1105,1311
9/1/2013 6:41,12,7000000,923,1480
9/1/2013 6:41,12,7000000,1203,1398
9/1/2013 6:41,12,7000000,1117,1390
9/1/2013 6:41,12,7000000,1132,1264
9/1/2013 6:41,12,7000000,1090,1334
9/1/2013 6:41,12,7000000,1190,1193
