2,6000000,1506858943,149592404
2,6000000,1490540364,148652807
2,6000000,1503736931,149485942
2,6000000,1506056052,149354614
2,6000000,1492558900,149026791
2,6000000,1505079236,149642211
2,7000000,1759862503,173402034
2,7000000,1764987722,173414885
2,7000000,1777686730,174661137
2,7000000,1758790600,173463316
2,7000000,1761501047,172785138
2,7000000,1987250567,203858241
2,7000000,1762638920,173081659
2,7000000,1762337782,173694524
2,7000000,1760210753,173362409
2,7000000,1758527029,173386930
2,8000000,2311956805,238792845
2,8000000,2036162743,198112687
2,8000000,2049072308,199793900
2,8000000,2027900457,197484588
2,8000000,2025390628,197974502
2,8000000,2026096270,198006740
2,8000000,2028869085,197846819
2,8000000,2025586520,198445291
2,8000000,2026163074,205722998
2,8000000,2025607732,206390690
2,9000000,2297988416,222586371
2,9000000,2299146694,222483502
2,9000000,2620473166,267090429
2,9000000,2303730864,222607184
2,9000000,2316713901,224943844
2,9000000,2556281135,260408919
2,9000000,2300784299,222885986
2,9000000,2555205301,260892551
2,9000000,2298852089,222838921
2,9000000,2558504390,261006587
2,10000000,2911669878,297981624
2,10000000,2568489616,247199220
2,10000000,2597456404,249491953
2,10000000,2587886356,248870356
2,10000000,2600833943,249701523
2,10000000,2574999936,256803925
2,10000000,2575233390,247227341
2,10000000,2839950457,290161936
2,10000000,2923842058,299024134
2,10000000,2597839067,249772876
2,10000000,2597729698,249590081
2,10000000,2601694769,249469620
2,10000000,2573349187,247247455
2,10000000,2581770466,248272851
2,10000000,2598123944,250248954
2,10000000,2579787769,248353374
2,10000000,2578558955,248905474
2,10000000,2576574685,248582617
2,10000000,2927942919,298144432
2,10000000,2596240027,249968676
2,20000000,5381194647,511515180
2,20000000,5366238196,494854372
2,20000000,5433798990,500300225
2,20000000,6045115531,574227509
2,20000000,6039323553,572139245
2,20000000,6089650087,571272263
2,20000000,5431593297,500006217
2,20000000,6033250112,573190465
2,20000000,5375301232,495374208
2,20000000,5386620892,495343938
2,30000000,8270521596,743012428
2,30000000,8349799511,749056752
2,30000000,8361865770,749118630
2,30000000,8269793273,741809467
2,30000000,8271510279,742435877
2,30000000,8386404208,750138077
2,30000000,8357256362,749393960
2,30000000,8263778888,743481837
2,30000000,8278420366,742221689
2,30000000,8314510236,742794878
2,40000000,11374683414,1001235005
2,40000000,12457665202,1135256868
2,40000000,12450346962,1133185694
2,40000000,11330863377,1000034575
2,40000000,11343648999,1000755864
2,40000000,11229273304,993254830
2,40000000,12785243633,1175299117
2,40000000,11340457613,1001332930
2,40000000,11231302715,993427739
2,40000000,12444704943,1136964799
2,50000000,14387909312,1253472649
2,50000000,14369462992,1250492238
2,50000000,14236876103,1273341194
2,50000000,14220559214,1239840411
2,50000000,14354446715,1252428264
2,50000000,15746516201,1416726461
2,50000000,14341780255,1249926306
2,50000000,15747526935,1421718491
2,50000000,14258173351,1240269881
2,50000000,14233700936,1274029689
2,60000000,19076685556,1692316244
2,60000000,17271805538,1485683153
2,60000000,17305470619,1489868101
2,60000000,17215853078,1484995329
2,60000000,17436561983,1499719919
2,60000000,19071219051,1700596685
2,60000000,17383266096,1499582732
2,60000000,19091329934,1706028367
2,60000000,17283281369,1487687600
2,60000000,19059920088,1693015604
2,70000000,20513328167,1749969493
2,70000000,23176777874,2044320117
2,70000000,23135241821,2042452886
2,70000000,20309618343,1780000958
2,70000000,20476607459,1752832131
2,70000000,20395349822,1736721416
2,70000000,23195037384,2041347483
2,70000000,23116622961,2046054984
2,70000000,20326267985,1781427872
2,70000000,20300418506,1736990813
2,80000000,26627533708,2338165821
2,80000000,23589925787,2003191289
2,80000000,23474248299,2031842323
2,80000000,23631336119,1999293825
2,80000000,23406869971,2033708037
2,80000000,26690530344,2337441659
2,80000000,26676783199,2332270554
2,80000000,23585812314,1998820803
2,80000000,26692785805,2336737198
2,80000000,23606701323,1999276572
2,90000000,26516001548,2286195276
2,90000000,26748867860,2249833890
2,90000000,26511982830,2287761957
2,90000000,26460567575,2231363130
2,90000000,26506035534,2284643014
2,90000000,26574510477,2235755964
2,90000000,26737398602,2251765526
2,90000000,26715286430,2248198857
2,90000000,26737162481,2250036708
2,90000000,26452054599,2225592470
2,100000000,29637157607,2547063712
2,100000000,29884877055,2499550791
2,100000000,29905294139,2499188722
2,100000000,29633960082,2540178552
2,100000000,29655560947,2551079706
2,100000000,29699620956,2484008215
2,100000000,33771249053,2910996062
2,100000000,29621531914,2540268652
2,100000000,29730879603,2484830058
2,100000000,33829754071,2916710120
4,10000,1180964,418873
4,10000,1680509,597989
4,10000,1403337,439881
4,10000,1537264,444294
4,10000,1467860,548885
4,10000,1717418,411566
4,10000,1810358,460067
4,10000,1554274,445592
4,10000,1519521,418675
4,10000,1520552,416993
4,20000,1858344,950068
4,20000,2952516,834524
4,20000,2360950,1074657
4,20000,2161866,1001711
4,20000,2959290,832781
4,20000,2866649,874246
4,20000,1891422,882785
4,20000,3048593,916086
4,20000,3024306,848824
4,20000,3033481,1059675
4,30000,6403168,1256647
4,30000,7243889,1266467
4,30000,4708558,3814746
4,30000,5273600,1358932
4,30000,5979424,1245389
4,30000,7041655,1250753
4,30000,7185577,1224455
4,30000,6640395,1251586
4,30000,7123166,1496201
4,30000,7020632,1262636
4,40000,8359174,1653438
4,40000,8346524,1682363
4,40000,7572519,1911868
4,40000,6668344,1689351
4,40000,7019603,1975382
4,40000,7637466,1660165
4,40000,7808700,1882120
4,40000,6796171,1724099
4,40000,8249803,2099196
4,40000,8549156,1627243
4,50000,8492360,2163907
4,50000,11173666,2274788
4,50000,9379225,2120715
4,50000,5401133,2535202
4,50000,10658229,2613084
4,50000,8673830,2076256
4,50000,9714318,2167107
4,50000,4535893,2253893
4,50000,8833302,2479177
4,50000,8348165,2267908
4,60000,13465708,2947995
4,60000,11703198,2531470
4,60000,11190642,2948106
4,60000,12405556,2803456
4,60000,6569611,2981150
4,60000,10693838,2526562
4,60000,11945911,2508494
4,60000,10147367,2708452
4,60000,10959895,2540977
4,60000,5962572,2913886
4,70000,11692914,3004156
4,70000,13863389,3055988
4,70000,11826416,2986225
4,70000,11726777,2946145
4,70000,14577697,3481886
4,70000,13941443,2990615
4,70000,12800394,3649110
4,70000,6832134,2985874
4,70000,6378080,3252658
4,70000,11878982,3020016
4,80000,8161232,4314573
4,80000,7782430,3773811
4,80000,8208141,4098313
4,80000,7280214,3624448
4,80000,8290148,3712423
4,80000,7581056,3892957
4,80000,7822489,4034776
4,80000,8044168,4066062
4,80000,8349378,3393924
4,80000,8444569,3299181
4,90000,15180626,3989025
4,90000,8412264,4042191
4,90000,9293982,3994775
4,90000,8244084,3932847
4,90000,9113630,4736568
4,90000,9324416,3822120
4,90000,8958136,4612430
4,90000,8681589,4041253
4,90000,9096039,4536486
4,90000,9440186,4481551
4,100000,11878482,5069511
4,100000,9682053,4941085
4,100000,10465851,4439379
4,100000,11161431,4207010
4,100000,10416459,4427340
4,100000,9292126,4220545
4,100000,10102157,4176985
4,100000,9231400,4182827
4,100000,10616726,4721020
4,100000,10264098,5231691
4,100000,9241274,4515329
4,100000,10324198,4208922
4,100000,10567931,4286108
4,100000,10333765,5187513
4,100000,10121646,4171020
4,100000,10818442,4252170
4,100000,10155083,5166506
4,100000,9280484,4582786
4,100000,9983508,5104903
4,100000,10048222,4891784
4,200000,19599577,8726425
4,200000,19665973,8266704
4,200000,20609984,8308505
4,200000,21304229,9590216
4,200000,19570027,8547144
4,200000,19790922,8549791
4,200000,21147745,8810405
4,200000,36338438,8531959
4,200000,20519164,8445818
4,200000,21066894,9630556
4,300000,30100604,12496347
4,300000,32507087,14591853
4,300000,32228436,13867122
4,300000,30743103,12778496
4,300000,32937602,14686576
4,300000,33501342,14246898
4,300000,32726486,14592832
4,300000,32872319,15857707
4,300000,29775826,12822045
4,300000,30419326,12594043
4,400000,40214656,16588429
4,400000,39255887,16992246
4,400000,40669306,16981434
4,400000,40406306,16968458
4,400000,39914670,17013944
4,400000,45814166,19764008
4,400000,42357742,16959195
4,400000,44588824,19094046
4,400000,46218868,19228219
4,400000,46008971,19755072
4,500000,50592299,21402280
4,500000,57227344,24382399
4,500000,57959552,24677145
4,500000,51314448,21246715
4,500000,50887646,20958831
4,500000,50991754,21135578
4,500000,50698434,21428837
4,500000,56248594,23901310
4,500000,56637254,24227183
4,500000,50667292,21388202
4,600000,68837857,28729710
4,600000,68792370,29449641
4,600000,61517450,25424848
4,600000,69300874,28778455
4,600000,69194084,28842554
4,600000,69392740,29183286
4,600000,69804353,29477818
4,600000,61410547,25478246
4,600000,61722226,25683179
4,600000,61255636,25416085
4,700000,72703300,29610424
4,700000,72909237,29351658
4,700000,73953478,29534207
4,700000,74125187,29659101
4,700000,73116033,29525404
4,700000,72314588,29354459
4,700000,81437882,33628365
4,700000,81410890,33492884
4,700000,73049474,29426579
4,700000,73843928,29289202
4,800000,93828762,39027622
4,800000,84736655,33967195
4,800000,85665298,34175907
4,800000,94854829,38772266
4,800000,83677838,34108478
4,800000,83959509,33996125
4,800000,83320127,33811284
4,800000,93915196,39179176
4,800000,83912927,33180409
4,800000,83000184,33841996
4,900000,107333680,43492198
4,900000,95131872,38197095
4,900000,95363535,37529873
4,900000,96035663,37901809
4,900000,107495579,43515302
4,900000,107458338,44162562
4,900000,94430653,38122418
4,900000,94532015,38230266
4,900000,94803656,37999062
4,900000,95126731,37712710
4,1000000,106640390,42220998
4,1000000,105620550,42073688
4,1000000,119825176,49139016
4,1000000,106843939,42337876
4,1000000,123510008,48172068
4,1000000,105795966,42053381
4,1000000,120824125,48295018
4,1000000,120394748,49175804
4,1000000,114414425,47195156
4,1000000,106330017,41922113
4,1000000,107069845,41976924
4,1000000,111520241,47722581
4,1000000,119348725,49280299
4,1000000,106436803,41964434
4,1000000,114451000,48899260
4,1000000,111575583,48870736
4,1000000,113982106,49176021
4,1000000,118197479,48434121
4,1000000,120029254,49037352
4,1000000,106731423,42395871
4,2000000,225447287,84098430
4,2000000,226300817,84282607
4,2000000,254058655,97840355
4,2000000,253975774,98626329
4,2000000,253751695,98095125
4,2000000,224849001,84188002
4,2000000,224425477,83817528
4,2000000,224655174,84329440
4,2000000,254635906,98455318
4,2000000,225845917,84001327
4,3000000,390294594,147555449
4,3000000,351109724,126443128
4,3000000,391896659,147528831
4,3000000,390687056,148047039
4,3000000,346730637,125488502
4,3000000,391270656,147053660
4,3000000,350409769,126281508
4,3000000,391961861,147742108
4,3000000,350272774,126184174
4,3000000,390333632,147070104
4,4000000,477010121,168423831
4,4000000,473885985,170162756
4,4000000,473722377,167639477
4,4000000,471916006,166767617
4,4000000,531372785,197130828
4,4000000,475984386,167150137
4,4000000,472223891,166978113
4,4000000,472354819,166883646
4,4000000,473481379,166925121
4,4000000,477707906,168546084
4,5000000,601016094,212851725
4,5000000,675635148,245085173
4,5000000,674917896,245315767
4,5000000,605827737,210228823
4,5000000,674839507,245814549
4,5000000,599812402,208467102
4,5000000,607368386,210179495
4,5000000,599119263,208827705
4,5000000,601831499,208820338
4,5000000,600360341,208919227
4,6000000,728755398,255577310
4,6000000,729841764,250753689
4,6000000,781802116,285481455
4,6000000,818014412,287117777
4,6000000,733887741,249916134
4,6000000,819164456,294863765
4,6000000,728120830,250259260
4,6000000,728084463,255184184
4,6000000,726795632,250015474
4,6000000,817051580,284983564
4,7000000,947299373,343659267
4,7000000,859037516,291477226
4,7000000,863251505,292219710
4,7000000,859001388,291680437
4,7000000,859086788,298294749
4,7000000,946719273,332657748
4,7000000,945249862,343943834
4,7000000,860204644,292092598
4,7000000,857731056,291903116
4,7000000,858277620,291458096
4,8000000,990621885,333861088
4,8000000,1116066746,392339277
4,8000000,991998601,333560602
4,8000000,989453452,333064261
4,8000000,1105411968,392840379
4,8000000,997642357,336667878
4,8000000,1117265688,393484936
4,8000000,1091578477,394162717
4,8000000,991411680,333712685
4,8000000,989926715,340033823
4,9000000,1123582672,375526613
4,9000000,1120501057,375181579
4,9000000,1121517727,382887310
4,9000000,1238267953,445256383
4,9000000,1249604472,442824475
4,9000000,1124664087,382879057
4,9000000,1265110461,442548531
4,9000000,1268380227,431661793
4,9000000,1264680778,442781164
4,9000000,1123454024,374640323
4,10000000,1413684768,491318085
4,10000000,1257713549,426043975
4,10000000,1412101672,492251954
4,10000000,1405277348,476364667
4,10000000,1256250337,425720433
4,10000000,1385365266,423655463
4,10000000,1256159456,425860409
4,10000000,1412085531,476501861
4,10000000,1414683758,492931661
4,10000000,1406452182,475728871
4,10000000,1414356437,493450718
4,10000000,1374739717,476265266
4,10000000,1413018017,491398230
4,10000000,1254228858,416615066
4,10000000,1257283284,417163532
4,10000000,1269845011,420504574
4,10000000,1256421859,416743436
4,10000000,1412978497,475555123
4,10000000,1256592959,417266593
4,10000000,1411185462,476130260
4,20000000,2628036795,834676508
4,20000000,2636474060,837298127
4,20000000,2652266537,842370604
4,20000000,2631746022,837227668
4,20000000,2940738138,966990063
4,20000000,2901696088,987786736
4,20000000,2626088842,835080029
4,20000000,2629874466,850206985
4,20000000,2630655238,835592813
4,20000000,2632579420,835299983
4,30000000,4042091201,1254334609
4,30000000,4041482496,1253121977
4,30000000,4044399607,1253375693
4,30000000,4522648399,1427174437
4,30000000,4047985260,1281790381
4,30000000,4514784993,1424606910
4,30000000,4511683133,1425314707
4,30000000,4518789576,1424269943
4,30000000,4425323656,1423601230
4,30000000,4515336434,1426995655
4,40000000,5491035586,1670506151
4,40000000,5520426580,1707630976
4,40000000,5491020879,1708614190
4,40000000,5509182457,1675391530
4,40000000,5545307732,1689907218
4,40000000,5551951957,1689115437
4,40000000,6088758371,1893439136
4,40000000,5490675217,1672770689
4,40000000,6088135249,1895479026
4,40000000,6083622044,1897289399
4,50000000,7013738831,2110698736
4,50000000,7032751486,2107975495
4,50000000,7614695316,2373294880
4,50000000,6962546870,2091861551
4,50000000,7619005161,2373701811
4,50000000,6944951758,2091172407
4,50000000,6952162767,2088887405
4,50000000,7629734080,2374729682
4,50000000,7642113028,2371218577
4,50000000,6967816313,2098067777
4,60000000,9300065774,2840390647
4,60000000,9305515783,2838765147
4,60000000,8447793338,2510314775
4,60000000,9308413087,2842841505
4,60000000,9303987175,2839326074
4,60000000,8436385030,2510243099
4,60000000,8454091866,2563087212
4,60000000,9144082589,2837285090
4,60000000,8452383903,2564990707
4,60000000,8530355250,2532748440
4,70000000,9934740829,2927883873
4,70000000,9930308703,2927585853
4,70000000,9926655898,2929340707
4,70000000,9949452281,2988789589
4,70000000,9935352184,2928234209
4,70000000,9930548788,2925685132
4,70000000,10848355674,3320708078
4,70000000,10070054880,2953917619
4,70000000,9927728791,2926892343
4,70000000,10832542007,3319428231
4,80000000,12960838499,3930209619
4,80000000,11553406640,3377082853
4,80000000,11484776431,3414796083
4,80000000,11443410528,3346141320
4,80000000,11498855202,3356086394
4,80000000,11436850720,3343472590
4,80000000,11557116395,3375025750
4,80000000,11592829939,3405892680
4,80000000,11555715968,3373609134
4,80000000,11480442904,3414355182
4,90000000,13096092607,3807135673
4,90000000,12959161137,3765640813
4,90000000,12986488223,3841903057
4,90000000,12991919169,3842216180
4,90000000,12963125575,3765145209
4,90000000,14657122249,4431589189
4,90000000,14644625742,4425497003
4,90000000,14384657460,4430318225
4,90000000,14160617733,4253269310
4,90000000,14671202388,4422279677
4,100000000,14476243942,4178619907
4,100000000,16399751412,4919774469
4,100000000,16080816396,4922341772
4,100000000,16377546619,4920734304
4,100000000,14523999735,4184391188
4,100000000,16087075892,4915020730
4,100000000,15802746168,4728874419
4,100000000,14502323951,4185532670
4,100000000,16434770163,4920322758
4,100000000,16420884550,4912102195
8,10000,1425881,1008168
8,10000,1603014,772140
8,10000,1789533,936858
8,10000,1311838,937909
8,10000,1584906,1054201
8,10000,1186741,824654
8,10000,1333766,850411
8,10000,1654912,724699
8,10000,3340331,780771
8,10000,1394403,885815
8,20000,2094918,2766326
8,20000,1910623,3613558
8,20000,1671107,3235755
8,20000,2001982,3074288
8,20000,2556481,3870904
8,20000,1933200,3303060
8,20000,2570556,3843177
8,20000,1765226,3447864
8,20000,1688465,3448808
8,20000,1608963,3158125
8,30000,4455660,1892210
8,30000,4768269,1946993
8,30000,4293340,1871721
8,30000,4506851,2243481
8,30000,4520761,1858500
8,30000,6211318,2350371
8,30000,4829430,2051146
8,30000,3151184,1857328
8,30000,4957771,2003817
8,30000,3244449,1985531
8,40000,4775213,2545922
8,40000,6586318,2452325
8,40000,6854620,2630282
8,40000,6108103,2664826
8,40000,4201519,2653376
8,40000,5976431,2689793
8,40000,6394528,2572426
8,40000,5334404,2621102
8,40000,5577462,2551415
8,40000,5099773,2390766
8,50000,7618346,3975127
8,50000,6860886,2946367
8,50000,5742143,3620008
8,50000,7218325,3141304
8,50000,6435370,3209228
8,50000,7919981,3415830
8,50000,7868788,3248604
8,50000,5805054,3185505
8,50000,7269646,3572195
8,50000,7208539,3336409
8,60000,8899076,5871744
8,60000,7189676,5656408
8,60000,9372412,5665006
8,60000,7030648,5322231
8,60000,8290379,5817907
8,60000,8355560,4983096
8,60000,7282985,5641021
8,60000,9095907,5464563
8,60000,7706195,5700754
8,60000,7782173,5915516
8,70000,8356740,4171729
8,70000,8415706,6490395
8,70000,9402481,5676326
8,70000,9756341,5388609
8,70000,8408653,6147853
8,70000,8147387,7116669
8,70000,9537303,7187361
8,70000,8412827,5832562
8,70000,7993912,6491289
8,70000,9192852,6685503
8,80000,9551253,7991820
8,80000,8870271,6797269
8,80000,8943945,7774966
8,80000,9623488,7219885
8,80000,6735081,6682099
8,80000,6668054,6754923
8,80000,10665367,7152714
8,80000,8927819,7286869
8,80000,7905677,7464309
8,80000,11447812,7576581
8,90000,10890152,7823304
8,90000,7464609,7008468
8,90000,12581907,7557939
8,90000,9957648,7752549
8,90000,10718823,7900370
8,90000,10854071,7025795
8,90000,10925127,6854326
8,90000,10875184,7704205
8,90000,9404653,6663126
8,90000,10091751,7504480
8,100000,12312951,8042688
8,100000,13457742,7146011
8,100000,13530589,8095381
8,100000,13933270,8511017
8,100000,12334083,7013038
8,100000,9740828,7366533
8,100000,14311308,7317618
8,100000,11415198,7234630
8,100000,13368501,8604743
8,100000,13729782,8409808
8,100000,9513094,7452098
8,100000,12431388,8430610
8,100000,14085893,8606700
8,100000,14011560,7238117
8,100000,14324766,7271931
8,100000,8225824,8137122
8,100000,10325606,7483616
8,100000,13057106,8651189
8,100000,11743135,7531119
8,100000,11289512,8140487
8,200000,17165342,13869798
8,200000,17476778,14388573
8,200000,17414225,14210701
8,200000,17260765,13215010
8,200000,19164459,14515679
8,200000,17218172,14166449
8,200000,17501322,14234304
8,200000,17361701,14842504
8,200000,17154558,13450328
8,200000,17300745,14402847
8,300000,26442972,18939848
8,300000,26910102,19976105
8,300000,26478347,19881700
8,300000,27682830,19922938
8,300000,28560549,17883486
8,300000,26435522,19769847
8,300000,26579022,19921018
8,300000,26481494,19810793
8,300000,26636278,19776766
8,300000,26821070,20152459
8,400000,36480274,24741083
8,400000,36484551,26071815
8,400000,37133842,25599089
8,400000,38132363,26530911
8,400000,36146114,25577925
8,400000,36340196,26014090
8,400000,36129103,25369009
8,400000,38573662,27134267
8,400000,36135259,26172996
8,400000,36363457,26477956
8,500000,28730210,31857755
8,500000,47939307,29050538
8,500000,46213623,31956542
8,500000,46480618,32510142
8,500000,46058679,31380800
8,500000,27254343,32370535
8,500000,46604245,32459193
8,500000,46180663,31448663
8,500000,46316241,33107589
8,500000,46430088,32287354
8,600000,56802998,37121051
8,600000,57063488,38488324
8,600000,33079173,37126629
8,600000,56461687,39212396
8,600000,56200103,38442339
8,600000,34021745,38155912
8,600000,33099626,38337588
8,600000,56131934,38215593
8,600000,55588988,37941250
8,600000,34230668,42651096
8,700000,38271570,39424455
8,700000,67428379,39526305
8,700000,66820883,44026192
8,700000,40010921,48137317
8,700000,69107642,44159479
8,700000,38097913,43901859
8,700000,39147972,48772227
8,700000,67054533,43196140
8,700000,66177242,43138158
8,700000,66500708,44027058
8,800000,45734830,55453053
8,800000,42322797,49931353
8,800000,77179113,49948203
8,800000,43655884,49578448
8,800000,43026744,50278608
8,800000,43103626,49497972
8,800000,78585702,49474241
8,800000,76673365,49159536
8,800000,79942495,49927917
8,800000,43924136,46854754
8,900000,48726634,61212871
8,900000,49071595,55506121
8,900000,87560360,56369803
8,900000,51223939,61271983
8,900000,50852957,61259508
8,900000,50495027,62748055
8,900000,48691305,55729065
8,900000,50977699,61410017
8,900000,86851721,55590934
8,900000,51197476,61547220
8,1000000,56306905,62434936
8,1000000,58131812,68490630
8,1000000,55866107,57354767
8,1000000,54574225,62228017
8,1000000,54596301,56948774
8,1000000,57202621,62175931
8,1000000,98249733,61739995
8,1000000,58422347,62186769
8,1000000,98034890,61291471
8,1000000,56327199,69288079
8,1000000,57432798,68938217
8,1000000,57979056,69699494
8,1000000,54701565,62013283
8,1000000,56494901,68902538
8,1000000,54920004,56933536
8,1000000,55221093,56395042
8,1000000,98717255,55768552
8,1000000,56376468,57154481
8,1000000,55831295,56723836
8,1000000,57576403,61483020
8,2000000,115853360,122335037
8,2000000,118989266,136245996
8,2000000,119706606,136918005
