9/3/2013 9:46,16,300000,142,114,256
9/3/2013 9:46,16,300000,96,112,208
9/3/2013 9:46,16,300000,166,117,283
9/3/2013 9:46,16,400000,49,156,205
9/3/2013 9:46,16,400000,120,171,291
9/3/2013 9:46,16,400000,87,159,246
9/3/2013 9:46,16,400000,80,168,248
9/3/2013 9:46,16,400000,86,167,253
9/3/2013 9:46,16,400000,107,158,265
9/3/2013 9:46,16,400000,52,171,223
9/3/2013 9:46,16,400000,61,159,220
9/3/2013 9:46,16,400000,79,160,239
9/3/2013 9:46,16,400000,131,170,301
9/3/2013 9:46,16,500000,143,141,284
9/3/2013 9:46,16,500000,134,138,272
9/3/2013 9:46,16,500000,125,141,266
9/3/2013 9:46,16,500000,140,131,271
9/3/2013 9:46,16,500000,164,144,308
9/3/2013 9:46,16,500000,158,139,297
9/3/2013 9:46,16,500000,130,135,265
9/3/2013 9:46,16,500000,110,149,259
9/3/2013 9:46,16,500000,186,147,333
9/3/2013 9:46,16,500000,158,139,297
9/3/2013 9:46,16,600000,156,194,350
9/3/2013 9:46,16,600000,152,146,298
9/3/2013 9:46,16,600000,186,144,330
9/3/2013 9:46,16,600000,136,153,289
9/3/2013 9:46,16,600000,114,155,269
9/3/2013 9:47,16,600000,128,163,291
9/3/2013 9:47,16,600000,161,141,302
9/3/2013 9:47,16,600000,150,151,301
9/3/2013 9:47,16,600000,123,174,297
9/3/2013 9:47,16,600000,186,219,405
9/3/2013 9:47,16,700000,121,213,334
9/3/2013 9:47,16,700000,74,239,313
9/3/2013 9:47,16,700000,100,219,319
9/3/2013 9:47,16,700000,58,239,297
9/3/2013 9:47,16,700000,71,220,291
9/3/2013 9:47,16,700000,58,214,272
9/3/2013 9:47,16,700000,114,229,343
9/3/2013 9:47,16,700000,81,223,304
9/3/2013 9:47,16,700000,88,243,331
9/3/2013 9:47,16,700000,101,206,307
9/3/2013 9:47,16,800000,121,229,350
9/3/2013 9:47,16,800000,103,236,339
9/3/2013 9:47,16,800000,58,233,291
9/3/2013 9:47,16,800000,78,236,314
9/3/2013 9:47,16,800000,115,261,376
9/3/2013 9:47,16,800000,62,239,301
9/3/2013 9:47,16,800000,70,251,321
9/3/2013 9:47,16,800000,59,237,296
9/3/2013 9:47,16,800000,120,237,357
9/3/2013 9:47,16,800000,95,244,339
9/3/2013 9:47,16,900000,161,182,343
9/3/2013 9:47,16,900000,130,194,324
9/3/2013 9:47,16,900000,156,188,344
9/3/2013 9:47,16,900000,197,188,385
9/3/2013 9:47,16,900000,163,208,371
9/3/2013 9:47,16,900000,197,189,386
9/3/2013 9:47,16,900000,162,191,353
9/3/2013 9:47,16,900000,142,204,346
9/3/2013 9:47,16,900000,164,195,359
9/3/2013 9:47,16,900000,122,195,317
9/3/2013 9:47,16,1000000,142,236,378
9/3/2013 9:47,16,1000000,171,229,400
9/3/2013 9:47,16,1000000,203,224,427
9/3/2013 9:47,16,1000000,183,203,386
