t,n,SortTime,CombineTime,TotalTime
2,10000000,2577713884,248171004,2825884888
2,10000000,2599034306,249905046,2848939352
2,10000000,2588124757,247924628,2836049385
2,10000000,2921173610,298010768,3219184378
2,10000000,2919764988,297259532,3217024520
2,10000000,2598539371,250658417,2849197788
2,10000000,2581396295,249042351,2830438646
2,10000000,2581632982,248488017,2830120999
2,10000000,2578592819,248246449,2826839268
2,10000000,2571315729,246844912,2818160641
2,10000000,2598996233,249758684,2848754917
2,10000000,2575545561,248203840,2823749401
2,10000000,2574914381,247645645,2822560026
2,10000000,2573580385,247367340,2820947725
2,10000000,2599152769,249442523,2848595292
2,10000000,2923147422,298197274,3221344696
2,10000000,2573946085,247899826,2821845911
2,10000000,2568198973,247570148,2815769121
2,10000000,2580196138,247966349,2828162487
2,10000000,2599035171,250151836,2849187007
2,10000000,2925836986,297246058,3223083044
2,10000000,2571927931,247208262,2819136193
2,20000000,5432186090,500665218,5932851308
2,20000000,5432785435,499408643,5932194078
2,20000000,5382535050,511728864,5894263914
2,20000000,5382499320,497761001,5880260321
2,20000000,5377154557,495035966,5872190523
2,20000000,5379888815,494160806,5874049621
2,20000000,5395691038,496147215,5891838253
2,20000000,5381569963,494908570,5876478533
2,20000000,5388654809,496123181,5884777990
2,20000000,5391743274,497601633,5889344907
2,20000000,5373602116,494340358,5867942474
2,20000000,5389093197,495251513,5884344710
2,20000000,5444501176,500134701,5944635877
2,20000000,5392332442,496350768,5888683210
2,20000000,6120014392,591077299,6711091691
2,20000000,5399357924,497392590,5896750514
2,20000000,5388914677,496664392,5885579069
2,20000000,5436906268,500262589,5937168857
2,20000000,5398145050,497387596,5895532646
2,20000000,5407791217,496245015,5904036232
2,20000000,6034713152,570197435,6604910587
2,20000000,5429527006,499861967,5929388973
2,20000000,5397062703,496392039,5893454742
2,20000000,5389557855,495893663,5885451518
2,20000000,5399935859,494559843,5894495702
2,20000000,5404030671,496160330,5900191001
2,20000000,5426158593,497315583,5923474176
2,20000000,5378635758,495048733,5873684491
2,20000000,5379347162,495829227,5875176389
2,20000000,5438202155,500113083,5938315238
2,20000000,5377127306,495632018,5872759324
2,20000000,5379389718,494628022,5874017740
2,20000000,5394745818,496187678,5890933496
2,20000000,5376863584,494959101,5871822685
2,20000000,5392643506,496136250,5888779756
2,20000000,5392300555,509784091,5902084646
2,20000000,5393422442,496406073,5889828515
2,20000000,5399288507,496432864,5895721371
2,20000000,5379589927,494730025,5874319952
2,20000000,5372616295,495015017,5867631312
2,20000000,5434769074,499852632,5934621706
2,20000000,6045647571,575596043,6621243614
2,20000000,5386343039,495247810,5881590849
2,20000000,5394735565,495782687,5890518252
2,20000000,5432043112,501308885,5933351997
2,20000000,5379732460,495308856,5875041316
2,20000000,5381983244,495758538,5877741782
2,20000000,5386358197,495757294,5882115491
2,20000000,5388281005,496210587,5884491592
2,20000000,5379808769,495791380,5875600149
2,20000000,6040684728,572083299,6612768027
2,20000000,5392560606,496369022,5888929628
2,20000000,6045165376,572859428,6618024804
2,20000000,5427776481,500200535,5927977016
2,20000000,5384711909,511434564,5896146473
2,20000000,5427513085,500410882,5927923967
2,20000000,5431891818,500013616,5931905434
2,20000000,5404666488,496590053,5901256541
2,20000000,5381398669,495514530,5876913199
2,20000000,5380726266,495368863,5876095129
2,20000000,5397205252,496724401,5893929653
2,20000000,5391315872,496377322,5887693194
2,20000000,5398292213,496485815,5894778028
2,20000000,5400733116,496797140,5897530256
2,20000000,5411831541,513229445,5925060986
2,20000000,5441357186,500186313,5941543499
2,20000000,5395789516,497275309,5893064825
2,20000000,5430295258,500794876,5931090134
2,20000000,5406166692,497318776,5903485468
2,20000000,5395228914,496457169,5891686083
2,20000000,5389835816,496685506,5886521322
2,20000000,5435880392,499975507,5935855899
2,20000000,5394737764,496569223,5891306987
2,20000000,5398557760,495898235,5894455995
2,20000000,6127542295,591933106,6719475401
2,20000000,5433568668,500195171,5933763839
2,20000000,5378723914,495301697,5874025611
2,20000000,5436809387,500387314,5937196701
2,20000000,5435238236,496663251,5931901487
2,20000000,5378170108,495838160,5874008268
2,20000000,5388485148,496400963,5884886111
2,20000000,5379665553,510370516,5890036069
2,20000000,5385309905,494674809,5879984714
2,20000000,6066826072,571585910,6638411982
2,20000000,5759017331,510263728,6269281059
2,20000000,5401194390,496631840,5897826230
2,20000000,5395923185,496180922,5892104107
2,20000000,6047468432,571713909,6619182341
2,20000000,5395242938,496175417,5891418355
2,20000000,5381704536,495416421,5877120957
2,20000000,5400523105,496244358,5896767463
2,20000000,6052951215,572865942,6625817157
2,20000000,5436722592,500682257,5937404849
2,20000000,5384283740,512085992,5896369732
2,20000000,5381914759,496187834,5878102593
2,20000000,5378623130,494570770,5873193900
2,20000000,5775769645,510307417,6286077062
2,20000000,5428929586,496253124,5925182710
2,20000000,5429869060,500425663,5930294723
2,20000000,6050781428,569587936,6620369364
2,20000000,6135000230,589966136,6724966366
2,20000000,6046573450,571798635,6618372085
2,20000000,5394753701,496377309,5891131010
2,20000000,6046901859,569750344,6616652203
2,20000000,5374814398,495247907,5870062305
2,20000000,5397002823,496378157,5893380980
2,20000000,5402364040,496367691,5898731731
2,20000000,5396118147,496005085,5892123232
2,20000000,5386081922,510855202,5896937124
2,20000000,5393190564,496308257,5889498821
2,20000000,5401300151,496390361,5897690512
2,20000000,6028563045,571707982,6600271027
2,20000000,6037860472,573208634,6611069106
2,20000000,5385042109,512273778,5897315887
2,20000000,5428929932,499989452,5928919384
2,30000000,8280826595,743083693,9023910288
2,30000000,8361437010,752451822,9113888832
2,30000000,8287365219,744691338,9032056557
2,30000000,8344091170,749335460,9093426630
2,30000000,8335981319,750455328,9086436647
2,30000000,9225747486,853681179,10079428665
2,30000000,8290984686,745677810,9036662496
2,30000000,8273210546,741925813,9015136359
2,30000000,8359477354,751998614,9111475968
2,30000000,8362212612,750497768,9112710380
2,30000000,8300576759,744440316,9045017075
2,30000000,9432211325,881250755,10313462080
2,30000000,8307782068,744662647,9052444715
2,30000000,8347601449,749759574,9097361023
2,30000000,8299564346,764470843,9064035189
2,30000000,8302717866,745276203,9047994069
2,30000000,8301674672,744292171,9045966843
2,30000000,8262734454,741880245,9004614699
2,30000000,8298827511,742224535,9041052046
2,30000000,8301563347,746393422,9047956769
2,30000000,8274800038,742082180,9016882218
2,30000000,8368530840,750204544,9118735384
2,30000000,8291706731,744049700,9035756431
2,30000000,8288873789,763511257,9052385046
2,30000000,8285088871,742362272,9027451143
2,30000000,9229580509,853277594,10082858103
2,30000000,8276123453,742876709,9019000162
2,30000000,8570704571,761413845,9332118416
2,30000000,8291402613,743976875,9035379488
2,30000000,8260461675,742756179,9003217854
2,30000000,8274774627,763099584,9037874211
2,30000000,8281926872,743322332,9025249204
2,30000000,8367062439,749006430,9116068869
2,30000000,8269510261,743727112,9013237373
2,30000000,8304481059,747045315,9051526374
2,30000000,8303225537,744378725,9047604262
2,30000000,8309843048,764419731,9074262779
2,30000000,8310983185,743740667,9054723852
2,30000000,8361500207,749671648,9111171855
2,30000000,8288534498,744728655,9033263153
2,30000000,8301016183,744783585,9045799768
2,30000000,8297154436,745320369,9042474805
2,30000000,8273299693,765233447,9038533140
2,30000000,8277455059,764707606,9042162665
2,30000000,8355558579,751753691,9107312270
2,30000000,8302678557,744582080,9047260637
2,30000000,8274048591,743421789,9017470380
2,30000000,8295042546,743369773,9038412319
2,30000000,8297038486,744537428,9041575914
2,30000000,8294366609,745423647,9039790256
2,30000000,8302776944,744970943,9047747887
2,30000000,8270450762,742403152,9012853914
2,30000000,8296680803,744348777,9041029580
2,30000000,8355692481,749554941,9105247422
2,30000000,8276469189,741798152,9018267341
2,30000000,8290260108,743935771,9034195879
2,30000000,8276775515,744168609,9020944124
2,30000000,8352624312,750644221,9103268533
2,30000000,8296642845,745164390,9041807235
2,30000000,8299518607,745151902,9044670509
2,30000000,8273849646,764760398,9038610044
2,30000000,9434515579,881594629,10316110208
2,30000000,8298919284,745121379,9044040663
2,30000000,8382715364,751301520,9134016884
2,30000000,8275345779,742775723,9018121502
2,30000000,8536751979,763593226,9300345205
2,30000000,8545272976,761328546,9306601522
2,30000000,8302072502,745536631,9047609133
2,30000000,8537432822,763542282,9300975104
2,30000000,8274581503,742164134,9016745637
2,30000000,8300982805,744864650,9045847455
2,30000000,8363968203,750228508,9114196711
2,30000000,8276906937,743256793,9020163730
2,30000000,8309548615,744622338,9054170953
2,30000000,8308894411,744349856,9053244267
2,30000000,8296163503,743974801,9040138304
2,30000000,8270809279,743549269,9014358548
2,30000000,8545563119,761528862,9307091981
2,30000000,8357984402,750103894,9108088296
2,30000000,8358403724,750012760,9108416484
2,30000000,8298492468,745508533,9044001001
2,30000000,8305713850,745155559,9050869409
2,30000000,8301539276,744875059,9046414335
2,30000000,8344863886,749880763,9094744649
2,30000000,8300458787,744396338,9044855125
2,30000000,8272051920,742358798,9014410718
2,30000000,8275708531,742014914,9017723445
2,30000000,8280430537,744453919,9024884456
2,30000000,8319844320,742275705,9062120025
2,30000000,8274464086,743533599,9017997685
2,30000000,8547395482,764048518,9311444000
2,30000000,8304826549,744391118,9049217667
2,30000000,8269525117,741998632,9011523749
2,30000000,8264044076,742606292,9006650368
2,30000000,8355963006,744723921,9100686927
2,30000000,8301013256,744920731,9045933987
2,30000000,8297826598,743831311,9041657909
2,30000000,9215875763,853110314,10068986077
2,30000000,8312244610,744597743,9056842353
2,30000000,8299183112,745525490,9044708602
2,30000000,9426824658,881846706,10308671364
2,30000000,8361632238,750482279,9112114517
2,30000000,8268949502,743457880,9012407382
2,30000000,8265864162,741895434,9007759596
2,30000000,8298047812,745474378,9043522190
2,30000000,8361434046,751464171,9112898217
2,30000000,8291656039,744926384,9036582423
2,30000000,8301752358,746339978,9048092336
2,30000000,8297751732,744899123,9042650855
2,30000000,8268757377,765288374,9034045751
2,30000000,8310662970,745677526,9056340496
2,30000000,8305715750,743975483,9049691233
2,30000000,8289167251,745730990,9034898241
2,30000000,8356876076,751451968,9108328044
2,30000000,8307519381,744738868,9052258249
2,40000000,11225548906,989698804,12215247710
2,40000000,11264018329,993662054,12257680383
2,40000000,11255430786,992705668,12248136454
2,40000000,11272928962,993308665,12266237627
2,40000000,11265945115,995630118,12261575233
2,40000000,12794050963,1169578395,13963629358
2,40000000,11260667886,993122109,12253789995
2,40000000,11330686076,1001434141,12332120217
2,40000000,11258013715,993020473,12251034188
2,40000000,11262283516,994193306,12256476822
2,40000000,11230371055,1019536578,12249907633
2,40000000,11266014509,994147087,12260161596
2,40000000,11342619365,1001740244,12344359609
2,40000000,11263298791,994615740,12257914531
2,40000000,11258105682,993017613,12251123295
2,40000000,11260126741,992594170,12252720911
2,40000000,11278967296,990031009,12268998305
2,40000000,12480437097,1132226463,13612663560
2,40000000,11266886922,994941867,12261828789
2,40000000,11258337363,993153424,12251490787
2,40000000,11412851439,1013802592,12426654031
2,40000000,11399334891,1014632417,12413967308
2,40000000,11379743601,1012327671,12392071272
2,40000000,11321703778,1000581877,12322285655
2,40000000,11233125894,991287370,12224413264
2,40000000,11267047013,996459004,12263506017
2,40000000,12467600166,1137282915,13604883081
2,40000000,11263172421,992844070,12256016491
2,40000000,11269722353,993184587,12262906940
2,40000000,11262242188,992874578,12255116766
2,40000000,12479126691,1135561760,13614688451
2,40000000,11256278682,993701785,12249980467
2,40000000,11233092838,991665689,12224758527
2,40000000,11231914531,991939100,12223853631
2,40000000,11272771165,996003592,12268774757
2,40000000,11278186992,993489038,12271676030
2,40000000,11228500841,991112598,12219613439
2,40000000,11270415133,994640511,12265055644
2,40000000,11362767054,1000011252,12362778306
2,40000000,11334681414,999849596,12334531010
2,40000000,11260119895,993167477,12253287372
2,40000000,11265348215,995956205,12261304420
2,40000000,11231257184,1018375529,12249632713
2,40000000,11340921747,1000271652,12341193399
2,40000000,11334708131,1001149993,12335858124
2,40000000,11225984792,989331558,12215316350
2,40000000,11263243302,993928774,12257172076
2,40000000,12790860503,1168527690,13959388193
2,40000000,11266367601,995282723,12261650324
2,40000000,11244680720,989793126,12234473846
2,40000000,11271968127,996022961,12267991088
2,40000000,12448873477,1131056352,13579929829
2,40000000,11339395420,1000928472,12340323892
2,40000000,11262671049,993806288,12256477337
2,40000000,11249534652,992403902,12241938554
2,40000000,11346771643,1000749899,12347521542
2,40000000,11269488045,993918954,12263406999
2,40000000,11320052949,999761317,12319814266
2,40000000,11253711762,993472779,12247184541
2,40000000,11254577692,994061968,12248639660
2,40000000,11225745462,992210255,12217955717
2,40000000,11258452879,994591604,12253044483
2,40000000,11214546826,993113028,12207659854
2,40000000,11365407516,1015196662,12380604178
2,40000000,11245126493,993949958,12239076451
2,40000000,11235989987,990645738,12226635725
2,40000000,11229096011,991989941,12221085952
2,40000000,11232534587,990469425,12223004012
2,40000000,12462585054,1134939954,13597525008
2,40000000,11336010095,1000790088,12336800183
2,40000000,11225981791,1017962686,12243944477
2,40000000,11318922637,1001141355,12320063992
2,40000000,11223671420,989603140,12213274560
2,40000000,12770173440,1170797267,13940970707
2,40000000,12458915925,1135419990,13594335915
2,40000000,11265128968,1020161100,12285290068
2,40000000,11228489630,989383900,12217873530
2,40000000,11230345435,1019204536,12249549971
2,40000000,11329445053,999513212,12328958265
2,40000000,11255842218,992953973,12248796191
2,40000000,11358410871,1012217071,12370627942
2,40000000,11231442360,1018544073,12249986433
2,40000000,11219800717,990183076,12209983793
2,40000000,11335764420,1000594181,12336358601
2,40000000,11333781765,999393809,12333175574
2,40000000,11247012605,993427351,12240439956
2,40000000,12785280445,1169876548,13955156993
2,40000000,11262297514,992483272,12254780786
2,40000000,11363483491,1003293162,12366776653
2,40000000,11284406286,993583434,12277989720
2,40000000,11252385275,992748684,12245133959
2,40000000,12783637217,1171464962,13955102179
2,40000000,11333949311,1001030999,12334980310
2,40000000,11261051379,992425818,12253477197
2,40000000,12451007553,1135645559,13586653112
2,40000000,11227336189,1017327005,12244663194
2,40000000,12774714167,1168739808,13943453975
2,40000000,11248250158,993004335,12241254493
2,40000000,11279307704,993555919,12272863623
2,40000000,11262190317,993074157,12255264474
2,40000000,12789707502,1169888171,13959595673
2,40000000,11263444255,992844851,12256289106
2,40000000,11262877667,993261002,12256138669
2,40000000,12773888271,1170713093,13944601364
2,40000000,11340416303,999500351,12339916654
2,40000000,11251623117,992335712,12243958829
2,40000000,11286515282,993788521,12280303803
2,40000000,11272838617,990010962,12262849579
2,40000000,11236208919,989824881,12226033800
2,40000000,11234819152,1019273834,12254092986
2,40000000,11233083826,991385923,12224469749
2,40000000,11259371045,996056289,12255427334
2,40000000,11241310714,993512242,12234822956
2,40000000,11241234483,992486157,12233720640
2,40000000,11275864623,994676375,12270540998
2,50000000,15753681570,1419451705,17173133275
2,50000000,14248907122,1240510782,15489417904
2,50000000,14413345289,1248733142,15662078431
2,50000000,15734198868,1420550737,17154749605
2,50000000,14342506110,1250701658,15593207768
2,50000000,14252746794,1240923781,15493670575
2,50000000,14264844571,1244296033,15509140604
2,50000000,14361773055,1249486646,15611259701
2,50000000,14362302337,1250100051,15612402388
2,50000000,14330996919,1249609514,15580606433
2,50000000,14285759827,1243703487,15529463314
2,50000000,14364702158,1251440869,15616143027
2,50000000,14374118559,1251518723,15625637282
2,50000000,14279580169,1240176294,15519756463
2,50000000,14240922909,1240842778,15481765687
2,50000000,14214552917,1272568788,15487121705
2,50000000,14228354330,1239654104,15468008434
2,50000000,15764536336,1411346417,17175882753
2,50000000,14362152259,1249755223,15611907482
2,50000000,14365489977,1249959877,15615449854
2,50000000,14363138822,1249501702,15612640524
2,50000000,15760788798,1416287225,17177076023
2,50000000,14198872743,1237891404,15436764147
2,50000000,15760145049,1412353208,17172498257
2,50000000,14359205657,1250764876,15609970533
2,50000000,14358026997,1250438252,15608465249
2,50000000,14222285537,1239223653,15461509190
2,50000000,14253240477,1272019328,15525259805
2,50000000,15731058085,1413416827,17144474912
2,50000000,14350202831,1249108607,15599311438
2,50000000,14382694977,1252202417,15634897394
2,50000000,14246211604,1241118457,15487330061
2,50000000,14362709751,1250337013,15613046764
2,50000000,14230534094,1272941867,15503475961
2,50000000,14231620279,1238733524,15470353803
2,50000000,15770665801,1414990323,17185656124
2,50000000,14247174329,1271435179,15518609508
2,50000000,14363062592,1251015874,15614078466
2,50000000,15749647288,1416233873,17165881161
2,50000000,15752789684,1413292931,17166082615
2,50000000,14240656706,1239777321,15480434027
2,50000000,14331636067,1249737643,15581373710
2,50000000,14346715608,1252772358,15599487966
2,50000000,14368277128,1252076061,15620353189
2,50000000,14350524272,1250130937,15600655209
2,50000000,15762904038,1413123084,17176027122
2,50000000,14252079822,1271941885,15524021707
2,50000000,14219007705,1237660112,15456667817
2,50000000,14253402013,1241787232,15495189245
2,50000000,14328815990,1252404442,15581220432
2,50000000,14340079798,1249016981,15589096779
2,50000000,14327151634,1251422126,15578573760
2,50000000,15747446858,1411973915,17159420773
2,50000000,15738704544,1412909980,17151614524
2,50000000,15747165294,1413025875,17160191169
2,50000000,15757933854,1414553606,17172487460
2,50000000,14365478020,1249376348,15614854368
2,50000000,14227309036,1239140256,15466449292
2,50000000,14362114500,1249751582,15611866082
2,50000000,15740074432,1414714178,17154788610
2,50000000,14367385196,1251666566,15619051762
2,50000000,15743901730,1410134343,17154036073
2,50000000,14344031643,1252489208,15596520851
2,50000000,14363900719,1249726134,15613626853
2,50000000,15768408036,1411879902,17180287938
2,50000000,15775514328,1412934915,17188449243
2,50000000,15741719002,1413951524,17155670526
2,50000000,14364690722,1250942294,15615633016
2,50000000,15736365083,1414305939,17150671022
2,50000000,14257130808,1273660330,15530791138
2,50000000,14347174724,1250229462,15597404186
2,50000000,14358792384,1248532416,15607324800
2,50000000,14387282774,1248793978,15636076752
2,50000000,14366031611,1249556029,15615587640
2,50000000,14381241193,1251868404,15633109597
2,50000000,15750696362,1412015780,17162712142
2,50000000,14355664786,1250186521,15605851307
2,50000000,14372501546,1251293941,15623795487
2,50000000,15748230197,1408723861,17156954058
2,50000000,14348434444,1250254592,15598689036
2,50000000,14366923416,1250475829,15617399245
2,50000000,14214908525,1237442082,15452350607
2,50000000,14367481639,1252265739,15619747378
2,50000000,15741368568,1411407877,17152776445
2,50000000,14354942440,1249055719,15603998159
2,50000000,15774719873,1413934449,17188654322
2,50000000,14253549918,1241827607,15495377525
2,50000000,15748481520,1409548366,17158029886
2,50000000,14347771102,1253289138,15601060240
2,50000000,14367227058,1249091667,15616318725
2,50000000,14239410446,1272648645,15512059091
2,50000000,14358841289,1249033909,15607875198
2,50000000,14355434065,1249663596,15605097661
2,50000000,14334521573,1250088980,15584610553
2,50000000,14341496995,1251517359,15593014354
2,50000000,14364898203,1250749440,15615647643
2,50000000,14368709374,1248836031,15617545405
2,50000000,14358405496,1249676475,15608081971
2,50000000,15768588681,1413008084,17181596765
2,50000000,14353648999,1249066332,15602715331
2,50000000,14339659582,1248957321,15588616903
2,50000000,15748844982,1409699719,17158544701
2,50000000,15714535838,1410365451,17124901289
2,50000000,15733730222,1411016155,17144746377
2,50000000,14370513371,1251606429,15622119800
2,50000000,14345901728,1250240832,15596142560
2,50000000,15723472339,1413331374,17136803713
2,50000000,14340907667,1248954343,15589862010
2,50000000,15738829369,1412853221,17151682590
2,50000000,15748194561,1414345435,17162539996
2,50000000,14444265682,1249654934,15693920616
2,50000000,15740085002,1412779362,17152864364
2,50000000,15767548389,1411135565,17178683954
2,50000000,15733633981,1411102288,17144736269
2,50000000,14371233536,1250458339,15621691875
2,60000000,17416611100,1505399331,18922010431
2,60000000,17418498933,1499203686,18917702619
2,60000000,17282788149,1488654234,18771442383
2,60000000,17420585781,1499751380,18920337161
2,60000000,17434858772,1499352974,18934211746
2,60000000,19051964903,1691469244,20743434147
2,60000000,19690256660,1743562125,21433818785
2,60000000,17442961022,1500020342,18942981364
2,60000000,17441031114,1499121238,18940152352
2,60000000,19048575818,1691650715,20740226533
2,60000000,17217926766,1483876709,18701803475
2,60000000,17276683881,1530206537,18806890418
2,60000000,19101483714,1692300903,20793784617
2,60000000,17409338260,1500420561,18909758821
2,60000000,17287971000,1525741051,18813712051
2,60000000,17410332225,1499252290,18909584515
2,60000000,17449596081,1498778654,18948374735
2,60000000,17443313818,1499736130,18943049948
2,60000000,17421190302,1498522965,18919713267
2,60000000,19059132528,1695601081,20754733609
2,60000000,17414166684,1502680294,18916846978
2,60000000,17432084644,1498547717,18930632361
2,60000000,17257923140,1524568405,18782491545
2,60000000,17301484695,1491977001,18793461696
2,60000000,19055994589,1687499407,20743493996
2,60000000,19047100361,1691106460,20738206821
2,60000000,17428304330,1498793364,18927097694
2,60000000,17240004396,1528244353,18768248749
2,60000000,17407252314,1500478157,18907730471
2,60000000,17401090263,1498530544,18899620807
2,60000000,17427677622,1498867240,18926544862
2,60000000,19615616413,1747049872,21362666285
2,60000000,17428919271,1501572816,18930492087
2,60000000,17408657321,1498395049,18907052370
2,60000000,17414063281,1501971303,18916034584
2,60000000,17431856263,1500135327,18931991590
2,60000000,17390493658,1502560942,18893054600
2,60000000,19050405321,1688181756,20738587077
2,60000000,17401137987,1502745826,18903883813
2,60000000,19030534129,1693684273,20724218402
2,60000000,17518916813,1501177284,19020094097
2,60000000,19074438921,1693663733,20768102654
2,60000000,17423013389,1501288469,18924301858
2,60000000,19067130732,1695122879,20762253611
2,60000000,19041967494,1690665744,20732633238
2,60000000,17414561847,1499464631,18914026478
2,60000000,19690272161,1750644042,21440916203
2,60000000,17270901430,1490107217,18761008647
2,60000000,17296296603,1490037982,18786334585
2,60000000,19702232998,1755224515,21457457513
2,60000000,17410635665,1500066792,18910702457
2,60000000,19083666361,1691759407,20775425768
2,60000000,17408321786,1498455055,18906776841
2,60000000,17399293844,1498545321,18897839165
2,60000000,19097913532,1693203267,20791116799
2,60000000,17402701649,1500778140,18903479789
2,60000000,17407200806,1499210312,18906411118
2,60000000,17431702276,1504220848,18935923124
2,60000000,17431093395,1499574482,18930667877
2,60000000,17255457538,1523782560,18779240098
2,60000000,17253803769,1523075135,18776878904
2,60000000,17412923981,1498040649,18910964630
2,60000000,19057525526,1700913226,20758438752
2,60000000,17396435959,1497841803,18894277762
2,60000000,17416569292,1499836080,18916405372
2,60000000,17406444098,1500331687,18906775785
2,60000000,19080084210,1694467429,20774551639
2,60000000,17275265598,1488065369,18763330967
2,60000000,17278772536,1492601335,18771373871
2,60000000,17423224891,1499148879,18922373770
2,60000000,19684050521,1749410214,21433460735
2,60000000,19036867186,1691535613,20728402799
2,60000000,17374474389,1498924198,18873398587
2,60000000,17410663281,1499724599,18910387880
2,60000000,19062286252,1694887860,20757174112
2,60000000,17402120144,1499141725,18901261869
2,60000000,17238290656,1487272383,18725563039
2,60000000,19099787222,1693906845,20793694067
2,60000000,17274771906,1529513548,18804285454
2,60000000,17308049215,1526539771,18834588986
2,60000000,19719712404,1750756654,21470469058
2,60000000,17289436882,1488457657,18777894539
2,60000000,17298038878,1489293708,18787332586
2,60000000,17257471789,1524318179,18781789968
2,60000000,17405743343,1500867008,18906610351
2,60000000,19034868058,1689623734,20724491792
2,60000000,19660017648,1747293866,21407311514
2,60000000,17400991406,1499653948,18900645354
2,60000000,17433511276,1498936165,18932447441
2,60000000,19036238402,1689191294,20725429696
2,60000000,19070224842,1689776971,20760001813
2,60000000,19069345253,1689665815,20759011068
2,60000000,17395672296,1501169274,18896841570
2,60000000,19687570706,1753198597,21440769303
2,60000000,17269131752,1525859883,18794991635
2,60000000,17386352173,1500787267,18887139440
2,60000000,17401175060,1498936695,18900111755
2,60000000,17297915370,1488855970,18786771340
2,60000000,17434554395,1502692495,18937246890
2,60000000,17434179767,1500075161,18934254928
2,60000000,17411803496,1501958739,18913762235
2,60000000,17299797255,1490101348,18789898603
2,60000000,17406471943,1501058616,18907530559
2,60000000,19699345338,1748959213,21448304551
2,60000000,17404437528,1498766172,18903203700
2,60000000,17250724237,1486408583,18737132820
2,60000000,17407937109,1498583776,18906520885
2,60000000,17265052159,1490126824,18755178983
2,60000000,17402903025,1498597040,18901500065
2,60000000,19048592945,1694091162,20742684107
2,60000000,17388720302,1499639379,18888359681
2,60000000,17415722829,1500677372,18916400201
2,60000000,17418108743,1501289469,18919398212
2,60000000,17243010311,1485993423,18729003734
2,60000000,19737575654,1751944726,21489520380
2,70000000,23148476372,2045271777,25193748149
2,70000000,23164033209,2042931043,25206964252
2,70000000,23167770962,2043948119,25211719081
2,70000000,23168201492,2038316003,25206517495
2,70000000,20327880923,1779042422,22106923345
2,70000000,20483011986,1752542314,22235554300
2,70000000,23135565722,2038619070,25174184792
2,70000000,23169147162,2035540529,25204687691
2,70000000,20575656796,1753774806,22329431602
2,70000000,20572262679,1747897947,22320160626
2,70000000,20486967988,1748324512,22235292500
2,70000000,20490685456,1748886215,22239571671
2,70000000,20486611903,1750143905,22236755808
2,70000000,20306029291,1733925092,22039954383
2,70000000,23162079255,2042263066,25204342321
2,70000000,23172227060,2041577163,25213804223
2,70000000,20505919012,1749445282,22255364294
2,70000000,20268815867,1734169489,22002985356
2,70000000,23155605057,2043890217,25199495274
2,70000000,20518549653,1754187512,22272737165
2,70000000,22535645042,1978796069,24514441111
2,70000000,20519562783,1749249263,22268812046
2,70000000,20516376015,1747800208,22264176223
2,70000000,23167068453,2041200448,25208268901
2,70000000,20487383367,1748018475,22235401842
2,70000000,23165604049,2045782300,25211386349
2,70000000,20467977792,1747841041,22215818833
2,70000000,20492923322,1746847581,22239770903
2,70000000,20495624081,1751161742,22246785823
2,70000000,20475924197,1749533035,22225457232
2,70000000,20463038427,1749900965,22212939392
2,70000000,20456454965,1747311940,22203766905
2,70000000,20487595338,1747611113,22235206451
2,70000000,20320518685,1778158047,22098676732
2,70000000,20501485450,1757627572,22259113022
2,70000000,20299615356,1732059921,22031675277
2,70000000,20345999409,1737307714,22083307123
2,70000000,20378317660,1740323828,22118641488
2,70000000,20497408909,1750191790,22247600699
2,70000000,23170551881,2046727095,25217278976
2,70000000,23161504291,2042176369,25203680660
2,70000000,20523934596,1754503874,22278438470
2,70000000,20365916729,1737805993,22103722722
2,70000000,23092862731,2040409636,25133272367
2,70000000,20495619402,1752409311,22248028713
2,70000000,20358552475,1778676496,22137228971
2,70000000,23206608890,2041889211,25248498101
2,70000000,20497268912,1749019735,22246288647
2,70000000,20485432721,1751401832,22236834553
2,70000000,20479918337,1750854115,22230772452
2,70000000,20326913492,1782548382,22109461874
2,70000000,23177140879,2046394132,25223535011
2,70000000,20612392906,1751119725,22363512631
2,70000000,20503983448,1749836744,22253820192
2,70000000,20477097045,1750492299,22227589344
2,70000000,20522425089,1751262633,22273687722
2,70000000,20510646612,1749609892,22260256504
2,70000000,23180190571,2038285879,25218476450
2,70000000,20295598132,1729894111,22025492243
2,70000000,23179709534,2041161396,25220870930
2,70000000,23254300468,2043492015,25297792483
2,70000000,23198251778,2043562803,25241814581
2,70000000,23174098409,2040817904,25214916313
2,70000000,20476606895,1751172187,22227779082
2,70000000,20336567737,1780470321,22117038058
2,70000000,20487792864,1749588882,22237381746
2,70000000,20514789867,1748151223,22262941090
2,70000000,23170877442,2040506782,25211384224
2,70000000,20486442512,1749016762,22235459274
2,70000000,20513472129,1750644809,22264116938
2,70000000,23193841023,2041761144,25235602167
2,70000000,20544099355,1748599435,22292698790
2,70000000,22452572415,1971729519,24424301934
2,70000000,20512179625,1749319878,22261499503
2,70000000,23189344181,2039606960,25228951141
2,70000000,20517924829,1748417830,22266342659
2,70000000,22788960690,1976260086,24765220776
2,70000000,20402560945,1737629003,22140189948
2,70000000,20322023863,1736671113,22058694976
2,70000000,23168452113,2044562586,25213014699
2,70000000,20539793984,1749658913,22289452897
2,70000000,20514388229,1751456376,22265844605
2,70000000,20495631831,1749145496,22244777327
2,70000000,20500068411,1748434008,22248502419
