ExecuteDtTm,t,n,SortTime,CombineTime,TotalTime
9/14/2013 12:48,1,1000,15,17,32
9/14/2013 12:48,1,1000,15,17,32
9/14/2013 12:48,1,1000,15,16,31
9/14/2013 12:48,1,1000,15,16,31
9/14/2013 12:48,1,1000,15,17,32
9/14/2013 12:48,1,1000,15,16,31
9/14/2013 12:48,1,1000,15,16,31
9/14/2013 12:48,1,1000,14,17,31
9/14/2013 12:48,1,1000,14,16,30
9/14/2013 12:48,1,1000,15,17,32
9/14/2013 12:48,1,1000,15,14,29
9/14/2013 12:48,1,1000,14,16,30
9/14/2013 12:48,1,1000,15,16,31
9/14/2013 12:48,1,1000,14,13,27
9/14/2013 12:48,1,1000,15,18,33
9/14/2013 12:48,1,1000,15,17,32
9/14/2013 12:48,1,1000,15,18,33
9/14/2013 12:48,1,1000,15,17,32
9/14/2013 12:48,1,1000,15,18,33
9/14/2013 12:48,1,1000,15,13,28
9/14/2013 12:48,1,1000,15,16,31
9/14/2013 12:48,1,1000,14,14,28
9/14/2013 12:48,1,1000,14,15,29
9/14/2013 12:48,1,1000,13,13,26
9/14/2013 12:48,1,1000,14,16,30
9/14/2013 12:49,1,1000,15,18,33
9/14/2013 12:49,1,1000,14,19,33
9/14/2013 12:49,1,1000,15,17,32
9/14/2013 12:49,1,1000,15,15,30
9/14/2013 12:49,1,1000,14,17,31
9/14/2013 12:49,1,1000,15,17,32
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,15,17,32
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,15,18,33
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,14,17,31
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,15,17,32
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,15,15,30
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,14,16,30
9/14/2013 12:49,1,1000,15,17,32
9/14/2013 12:49,1,1000,14,18,32
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,14,17,31
9/14/2013 12:49,1,1000,15,16,31
9/14/2013 12:49,1,1000,15,17,32
9/14/2013 12:49,1,1000,13,16,29
9/14/2013 12:49,1,1000,13,15,28
9/14/2013 12:49,1,1000,14,17,31
9/14/2013 12:49,1,1000,14,15,29
9/14/2013 12:50,1,1000,14,18,32
9/14/2013 12:50,1,1000,15,17,32
9/14/2013 12:50,1,1000,15,16,31
9/14/2013 12:50,1,1000,15,15,30
9/14/2013 12:50,1,1000,14,17,31
9/14/2013 12:50,1,1000,13,17,30
9/14/2013 12:50,1,1000,15,17,32
9/14/2013 12:50,1,1000,14,17,31
9/14/2013 12:50,1,1000,15,17,32
9/14/2013 12:50,1,1000,15,18,33
9/14/2013 12:50,1,1000,14,17,31
9/14/2013 12:50,1,1000,14,15,29
9/14/2013 12:50,1,1000,15,18,33
9/14/2013 12:50,1,1000,14,16,30
9/14/2013 12:50,1,1000,15,17,32
9/14/2013 12:50,1,1000,15,15,30
9/14/2013 12:50,1,1000,15,16,31
9/14/2013 12:50,1,1000,15,16,31
9/14/2013 12:50,1,1000,14,16,30
9/14/2013 12:50,1,1000,15,16,31
9/14/2013 12:50,1,1000,15,18,33
9/14/2013 12:50,1,1000,15,17,32
9/14/2013 12:50,1,1000,15,16,31
9/14/2013 12:50,1,1000,15,17,32
9/14/2013 12:50,1,1000,13,16,29
9/14/2013 12:50,1,1000,15,18,33
9/14/2013 12:50,1,1000,13,16,29
9/14/2013 12:50,1,1000,15,15,30
9/14/2013 12:50,1,1000,14,15,29
9/14/2013 12:50,1,1000,15,16,31
9/14/2013 12:50,1,1000,15,19,34
9/14/2013 12:50,1,1000,14,17,31
9/14/2013 12:51,1,1000,14,14,28
9/14/2013 12:51,1,1000,15,16,31
9/14/2013 12:51,1,1000,14,17,31
9/14/2013 12:51,1,1000,14,15,29
9/14/2013 12:51,1,1000,14,13,27
9/14/2013 12:51,1,1000,12,17,29
9/14/2013 12:51,1,1000,14,16,30
9/14/2013 12:51,1,1000,15,15,30
9/14/2013 12:51,1,1000,15,16,31
9/14/2013 12:51,1,1000,14,14,28
9/14/2013 12:51,1,1000,14,16,30
9/14/2013 12:51,1,1000,15,16,31
9/14/2013 12:51,1,1000,13,15,28
9/14/2013 12:51,1,1000,14,13,27
9/14/2013 12:51,1,1000,15,17,32
9/14/2013 12:51,1,1000,15,16,31
9/14/2013 12:51,1,1000,14,16,30
9/14/2013 12:51,1,1000,15,17,32
9/14/2013 12:51,1,1000,15,17,32
9/14/2013 12:51,1,1000,14,17,31
9/14/2013 12:51,1,1000,15,16,31
9/14/2013 12:51,1,1000,14,18,32
9/14/2013 12:51,1,1000,15,15,30
9/14/2013 12:51,1,1000,14,17,31
9/14/2013 12:51,1,1000,15,15,30
9/14/2013 12:51,1,1000,14,16,30
9/14/2013 12:51,1,2000,18,27,45
9/14/2013 12:51,1,2000,18,25,43
9/14/2013 12:51,1,2000,18,29,47
9/14/2013 12:51,1,2000,18,26,44
9/14/2013 12:51,1,2000,18,30,48
9/14/2013 12:51,1,2000,18,26,44
9/14/2013 12:51,1,2000,18,27,45
9/14/2013 12:52,1,2000,18,28,46
9/14/2013 12:52,1,2000,17,28,45
9/14/2013 12:52,1,2000,19,29,48
9/14/2013 12:52,1,2000,18,29,47
9/14/2013 12:52,1,2000,16,28,44
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,19,26,45
9/14/2013 12:52,1,2000,18,26,44
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,17,29,46
9/14/2013 12:52,1,2000,17,28,45
9/14/2013 12:52,1,2000,19,26,45
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,15,27,42
9/14/2013 12:52,1,2000,18,25,43
9/14/2013 12:52,1,2000,18,28,46
9/14/2013 12:52,1,2000,18,29,47
9/14/2013 12:52,1,2000,17,27,44
9/14/2013 12:52,1,2000,19,27,46
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,17,27,44
9/14/2013 12:52,1,2000,18,25,43
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,17,26,43
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,18,26,44
9/14/2013 12:52,1,2000,17,29,46
9/14/2013 12:52,1,2000,18,27,45
9/14/2013 12:52,1,2000,17,27,44
9/14/2013 12:53,1,2000,18,28,46
9/14/2013 12:53,1,2000,16,25,41
9/14/2013 12:53,1,2000,18,26,44
9/14/2013 12:53,1,2000,18,26,44
9/14/2013 12:53,1,2000,17,27,44
9/14/2013 12:53,1,2000,18,28,46
9/14/2013 12:53,1,2000,17,27,44
9/14/2013 12:53,1,2000,19,26,45
9/14/2013 12:53,1,2000,19,27,46
9/14/2013 12:53,1,2000,18,28,46
9/14/2013 12:53,1,2000,16,28,44
9/14/2013 12:53,1,2000,18,27,45
9/14/2013 12:53,1,2000,18,29,47
9/14/2013 12:53,1,2000,18,24,42
9/14/2013 12:53,1,2000,18,29,47
9/14/2013 12:53,1,2000,18,29,47
9/14/2013 12:53,1,2000,18,26,44
9/14/2013 12:53,1,2000,17,27,44
9/14/2013 12:53,1,2000,18,27,45
9/14/2013 12:53,1,2000,18,27,45
9/14/2013 12:53,1,2000,16,28,44
9/14/2013 12:53,1,2000,18,29,47
9/14/2013 12:53,1,2000,18,29,47
9/14/2013 12:53,1,2000,17,29,46
9/14/2013 12:53,1,2000,18,29,47
9/14/2013 12:53,1,2000,18,29,47
9/14/2013 12:53,1,2000,15,27,42
9/14/2013 12:53,1,2000,18,28,46
9/14/2013 12:53,1,2000,17,28,45
9/14/2013 12:53,1,2000,18,27,45
9/14/2013 12:53,1,2000,18,27,45
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,15,28,43
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,18,28,46
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,15,27,42
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,18,29,47
9/14/2013 12:54,1,2000,18,28,46
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,15,27,42
9/14/2013 12:54,1,2000,16,28,44
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,17,27,44
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,18,30,48
9/14/2013 12:54,1,2000,19,28,47
9/14/2013 12:54,1,2000,18,26,44
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,19,26,45
9/14/2013 12:54,1,2000,16,27,43
9/14/2013 12:54,1,2000,18,28,46
9/14/2013 12:54,1,2000,18,25,43
9/14/2013 12:54,1,2000,17,28,45
9/14/2013 12:54,1,2000,18,26,44
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,16,27,43
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:54,1,2000,18,27,45
9/14/2013 12:55,1,2000,18,27,45
9/14/2013 12:55,1,2000,18,27,45
9/14/2013 12:55,1,2000,18,27,45
9/14/2013 12:55,1,2000,17,26,43
9/14/2013 12:55,1,2000,18,29,47
9/14/2013 12:55,1,2000,18,29,47
9/14/2013 12:55,1,2000,18,26,44
9/14/2013 12:55,1,2000,16,26,42
9/14/2013 12:55,1,2000,18,26,44
9/14/2013 12:55,1,2000,18,26,44
9/14/2013 12:55,1,2000,18,27,45
9/14/2013 12:55,1,2000,18,28,46
9/14/2013 12:55,1,2000,18,27,45
9/14/2013 12:55,1,3000,19,36,55
9/14/2013 12:55,1,3000,20,35,55
9/14/2013 12:55,1,3000,22,36,58
9/14/2013 12:55,1,3000,19,36,55
9/14/2013 12:55,1,3000,20,39,59
9/14/2013 12:55,1,3000,21,35,56
9/14/2013 12:55,1,3000,22,39,61
9/14/2013 12:55,1,3000,20,35,55
9/14/2013 12:55,1,3000,22,39,61
9/14/2013 12:55,1,3000,21,36,57
9/14/2013 12:55,1,3000,19,41,60
9/14/2013 12:55,1,3000,22,38,60
9/14/2013 12:55,1,3000,19,35,54
9/14/2013 12:55,1,3000,22,38,60
9/14/2013 12:55,1,3000,22,36,58
9/14/2013 12:55,1,3000,21,38,59
9/14/2013 12:55,1,3000,18,37,55
9/14/2013 12:55,1,3000,22,38,60
9/14/2013 12:55,1,3000,21,39,60
9/14/2013 12:56,1,3000,19,39,58
9/14/2013 12:56,1,3000,21,39,60
9/14/2013 12:56,1,3000,22,36,58
9/14/2013 12:56,1,3000,20,38,58
9/14/2013 12:56,1,3000,22,38,60
9/14/2013 12:56,1,3000,21,37,58
9/14/2013 12:56,1,3000,22,36,58
9/14/2013 12:56,1,3000,21,39,60
9/14/2013 12:56,1,3000,19,37,56
9/14/2013 12:56,1,3000,20,37,57
9/14/2013 12:56,1,3000,22,38,60
9/14/2013 12:56,1,3000,21,36,57
9/14/2013 12:56,1,3000,21,40,61
9/14/2013 12:56,1,3000,18,39,57
9/14/2013 12:56,1,3000,17,37,54
9/14/2013 12:56,1,3000,22,37,59
9/14/2013 12:56,1,3000,19,37,56
9/14/2013 12:56,1,3000,21,37,58
9/14/2013 12:56,1,3000,22,39,61
9/14/2013 12:56,1,3000,22,38,60
9/14/2013 12:56,1,3000,20,36,56
9/14/2013 12:56,1,3000,21,37,58
9/14/2013 12:56,1,3000,22,36,58
9/14/2013 12:56,1,3000,21,37,58
9/14/2013 12:56,1,3000,22,38,60
9/14/2013 12:56,1,3000,21,39,60
9/14/2013 12:56,1,3000,20,37,57
9/14/2013 12:56,1,3000,21,37,58
9/14/2013 12:56,1,3000,20,38,58
9/14/2013 12:56,1,3000,22,36,58
9/14/2013 12:56,1,3000,22,40,62
9/14/2013 12:56,1,3000,19,35,54
9/14/2013 12:57,1,3000,19,35,54
9/14/2013 12:57,1,3000,20,36,56
9/14/2013 12:57,1,3000,21,39,60
9/14/2013 12:57,1,3000,20,39,59
9/14/2013 12:57,1,3000,20,38,58
9/14/2013 12:57,1,3000,22,36,58
9/14/2013 12:57,1,3000,21,39,60
9/14/2013 12:57,1,3000,20,39,59
9/14/2013 12:57,1,3000,22,38,60
9/14/2013 12:57,1,3000,22,39,61
9/14/2013 12:57,1,3000,21,38,59
9/14/2013 12:57,1,3000,21,39,60
9/14/2013 12:57,1,3000,20,37,57
9/14/2013 12:57,1,3000,22,39,61
9/14/2013 12:57,1,3000,20,37,57
9/14/2013 12:57,1,3000,22,40,62
9/14/2013 12:57,1,3000,20,38,58
9/14/2013 12:57,1,3000,22,36,58
9/14/2013 12:57,1,3000,19,36,55
9/14/2013 12:57,1,3000,21,38,59
9/14/2013 12:57,1,3000,22,36,58
9/14/2013 12:57,1,3000,21,37,58
9/14/2013 12:57,1,3000,21,36,57
9/14/2013 12:57,1,3000,20,34,54
9/14/2013 12:57,1,3000,21,35,56
9/14/2013 12:57,1,3000,22,39,61
9/14/2013 12:57,1,3000,22,35,57
9/14/2013 12:57,1,3000,21,39,60
9/14/2013 12:57,1,3000,21,39,60
9/14/2013 12:57,1,3000,21,38,59
9/14/2013 12:57,1,3000,20,37,57
9/14/2013 12:57,1,3000,22,36,58
9/14/2013 12:58,1,3000,22,49,71
9/14/2013 12:58,1,3000,22,37,59
9/14/2013 12:58,1,3000,19,37,56
9/14/2013 12:58,1,3000,20,38,58
9/14/2013 12:58,1,3000,21,36,57
9/14/2013 12:58,1,3000,22,37,59
9/14/2013 12:58,1,3000,19,37,56
9/14/2013 12:58,1,3000,20,35,55
9/14/2013 12:58,1,3000,22,39,61
9/14/2013 12:58,1,3000,21,38,59
9/14/2013 12:58,1,3000,22,39,61
9/14/2013 12:58,1,3000,21,39,60
9/14/2013 12:58,1,3000,22,37,59
9/14/2013 12:58,1,3000,22,39,61
9/14/2013 12:58,1,3000,34,36,70
9/14/2013 12:58,1,3000,22,39,61
9/14/2013 12:58,1,3000,21,38,59
9/14/2013 12:58,1,3000,21,36,57
9/14/2013 12:58,1,3000,21,39,60
9/14/2013 12:58,1,3000,21,37,58
9/14/2013 12:58,1,3000,22,36,58
9/14/2013 12:58,1,3000,20,37,57
9/14/2013 12:58,1,3000,19,39,58
9/14/2013 12:58,1,3000,21,36,57
9/14/2013 12:58,1,3000,19,38,57
9/14/2013 12:58,1,3000,22,36,58
9/14/2013 12:58,1,3000,22,39,61
9/14/2013 12:58,1,3000,21,37,58
9/14/2013 12:58,1,3000,21,39,60
9/14/2013 12:58,1,3000,22,37,59
9/14/2013 12:58,1,3000,21,35,56
9/14/2013 12:59,1,3000,22,39,61
9/14/2013 12:59,1,4000,23,45,68
9/14/2013 12:59,1,4000,22,43,65
9/14/2013 12:59,1,4000,24,45,69
9/14/2013 12:59,1,4000,25,44,69
9/14/2013 12:59,1,4000,24,46,70
9/14/2013 12:59,1,4000,24,43,67
9/14/2013 12:59,1,4000,23,47,70
9/14/2013 12:59,1,4000,22,44,66
9/14/2013 12:59,1,4000,26,45,71
9/14/2013 12:59,1,4000,25,45,70
9/14/2013 12:59,1,4000,26,43,69
9/14/2013 12:59,1,4000,24,45,69
9/14/2013 12:59,1,4000,26,45,71
9/14/2013 12:59,1,4000,25,48,73
9/14/2013 12:59,1,4000,21,46,67
9/14/2013 12:59,1,4000,24,45,69
9/14/2013 12:59,1,4000,25,45,70
9/14/2013 12:59,1,4000,25,46,71
9/14/2013 12:59,1,4000,24,44,68
9/14/2013 12:59,1,4000,24,45,69
9/14/2013 12:59,1,4000,22,45,67
9/14/2013 12:59,1,4000,25,47,72
9/14/2013 12:59,1,4000,20,46,66
9/14/2013 12:59,1,4000,24,45,69
9/14/2013 12:59,1,4000,25,45,70
9/14/2013 12:59,1,4000,25,44,69
9/14/2013 12:59,1,4000,23,43,66
9/14/2013 12:59,1,4000,25,48,73
9/14/2013 12:59,1,4000,23,47,70
9/14/2013 12:59,1,4000,22,46,68
9/14/2013 12:59,1,4000,24,46,70
9/14/2013 1:00,1,4000,26,45,71
9/14/2013 1:00,1,4000,22,45,67
9/14/2013 1:00,1,4000,24,44,68
9/14/2013 1:00,1,4000,25,46,71
9/14/2013 1:00,1,4000,25,45,70
9/14/2013 1:00,1,4000,23,47,70
9/14/2013 1:00,1,4000,24,43,67
9/14/2013 1:00,1,4000,24,45,69
9/14/2013 1:00,1,4000,23,47,70
9/14/2013 1:00,1,4000,26,46,72
9/14/2013 1:00,1,4000,23,47,70
9/14/2013 1:00,1,4000,23,45,68
9/14/2013 1:00,1,4000,25,46,71
9/14/2013 1:00,1,4000,25,44,69
9/14/2013 1:00,1,4000,25,43,68
9/14/2013 1:00,1,4000,25,45,70
9/14/2013 1:00,1,4000,25,47,72
9/14/2013 1:00,1,4000,21,44,65
9/14/2013 1:00,1,4000,25,46,71
9/14/2013 1:00,1,4000,25,45,70
9/14/2013 1:00,1,4000,25,45,70
9/14/2013 1:00,1,4000,23,46,69
9/14/2013 1:00,1,4000,24,47,71
9/14/2013 1:00,1,4000,24,45,69
9/14/2013 1:00,1,4000,23,47,70
9/14/2013 1:00,1,4000,24,46,70
9/14/2013 1:00,1,4000,23,44,67
9/14/2013 1:00,1,4000,25,44,69
9/14/2013 1:00,1,4000,24,45,69
9/14/2013 1:00,1,4000,25,44,69
9/14/2013 1:00,1,4000,25,43,68
9/14/2013 1:01,1,4000,24,44,68
9/14/2013 1:01,1,4000,22,45,67
9/14/2013 1:01,1,4000,22,45,67
9/14/2013 1:01,1,4000,23,46,69
9/14/2013 1:01,1,4000,24,44,68
9/14/2013 1:01,1,4000,25,48,73
9/14/2013 1:01,1,4000,24,44,68
9/14/2013 1:01,1,4000,24,47,71
9/14/2013 1:01,1,4000,25,46,71
9/14/2013 1:01,1,4000,23,43,66
9/14/2013 1:01,1,4000,24,48,72
9/14/2013 1:01,1,4000,22,47,69
9/14/2013 1:01,1,4000,24,44,68
9/14/2013 1:01,1,4000,22,44,66
9/14/2013 1:01,1,4000,24,45,69
9/14/2013 1:01,1,4000,22,43,65
9/14/2013 1:01,1,4000,23,42,65
9/14/2013 1:01,1,4000,23,43,66
9/14/2013 1:01,1,4000,25,46,71
9/14/2013 1:01,1,4000,25,45,70
9/14/2013 1:01,1,4000,25,46,71
9/14/2013 1:01,1,4000,25,45,70
9/14/2013 1:01,1,4000,25,46,71
9/14/2013 1:01,1,4000,23,44,67
9/14/2013 1:01,1,4000,23,43,66
9/14/2013 1:01,1,4000,22,43,65
9/14/2013 1:01,1,4000,25,46,71
9/14/2013 1:01,1,4000,25,44,69
9/14/2013 1:01,1,4000,25,48,73
9/14/2013 1:01,1,4000,25,46,71
9/14/2013 1:01,1,4000,24,45,69
9/14/2013 1:01,1,4000,24,44,68
9/14/2013 1:02,1,4000,23,48,71
9/14/2013 1:02,1,4000,23,47,70
9/14/2013 1:02,1,4000,24,48,72
9/14/2013 1:02,1,4000,39,44,83
9/14/2013 1:02,1,4000,24,46,70
9/14/2013 1:02,1,4000,25,46,71
9/14/2013 1:02,1,4000,23,45,68
9/14/2013 1:02,1,4000,25,46,71
9/14/2013 1:02,1,4000,22,43,65
9/14/2013 1:02,1,4000,25,43,68
9/14/2013 1:02,1,4000,22,44,66
9/14/2013 1:02,1,4000,24,44,68
9/14/2013 1:02,1,4000,22,43,65
9/14/2013 1:02,1,4000,23,44,67
9/14/2013 1:02,1,4000,25,45,70
9/14/2013 1:02,1,4000,24,46,70
9/14/2013 1:02,1,4000,25,44,69
9/14/2013 1:02,1,4000,25,46,71
9/14/2013 1:02,1,4000,23,47,70
9/14/2013 1:02,1,4000,22,46,68
9/14/2013 1:02,1,4000,23,47,70
9/14/2013 1:02,1,5000,23,53,76
9/14/2013 1:02,1,5000,25,53,78
9/14/2013 1:02,1,5000,25,55,80
9/14/2013 1:02,1,5000,28,50,78
9/14/2013 1:02,1,5000,27,52,79
9/14/2013 1:02,1,5000,24,51,75
9/14/2013 1:02,1,5000,26,51,77
9/14/2013 1:02,1,5000,27,51,78
9/14/2013 1:02,1,5000,28,54,82
9/14/2013 1:02,1,5000,28,52,80
9/14/2013 1:03,1,5000,25,52,77
9/14/2013 1:03,1,5000,25,51,76
9/14/2013 1:03,1,5000,25,53,78
9/14/2013 1:03,1,5000,27,55,82
9/14/2013 1:03,1,5000,28,52,80
9/14/2013 1:03,1,5000,26,51,77
9/14/2013 1:03,1,5000,25,52,77
9/14/2013 1:03,1,5000,27,51,78
9/14/2013 1:03,1,5000,28,51,79
9/14/2013 1:03,1,5000,26,51,77
9/14/2013 1:03,1,5000,24,53,77
9/14/2013 1:03,1,5000,27,54,81
9/14/2013 1:03,1,5000,27,52,79
9/14/2013 1:03,1,5000,28,52,80
9/14/2013 1:03,1,5000,23,49,72
9/14/2013 1:03,1,5000,28,52,80
9/14/2013 1:03,1,5000,25,54,79
9/14/2013 1:03,1,5000,26,52,78
9/14/2013 1:03,1,5000,25,52,77
9/14/2013 1:03,1,5000,28,53,81
9/14/2013 1:03,1,5000,26,54,80
9/14/2013 1:03,1,5000,27,52,79
9/14/2013 1:03,1,5000,26,52,78
9/14/2013 1:03,1,5000,28,51,79
9/14/2013 1:03,1,5000,24,53,77
9/14/2013 1:03,1,5000,26,50,76
9/14/2013 1:03,1,5000,29,53,82
9/14/2013 1:03,1,5000,23,54,77
9/14/2013 1:03,1,5000,28,52,80
9/14/2013 1:03,1,5000,27,52,79
9/14/2013 1:03,1,5000,26,51,77
9/14/2013 1:03,1,5000,25,53,78
9/14/2013 1:04,1,5000,27,51,78
9/14/2013 1:04,1,5000,26,51,77
9/14/2013 1:04,1,5000,26,54,80
9/14/2013 1:04,1,5000,28,52,80
9/14/2013 1:04,1,5000,26,53,79
9/14/2013 1:04,1,5000,27,50,77
9/14/2013 1:04,1,5000,28,52,80
9/14/2013 1:04,1,5000,27,52,79
9/14/2013 1:04,1,5000,28,51,79
9/14/2013 1:04,1,5000,25,51,76
9/14/2013 1:04,1,5000,28,52,80
9/14/2013 1:04,1,5000,26,53,79
9/14/2013 1:04,1,5000,26,51,77
9/14/2013 1:04,1,5000,28,51,79
9/14/2013 1:04,1,5000,27,54,81
9/14/2013 1:04,1,5000,26,52,78
9/14/2013 1:04,1,5000,25,51,76
9/14/2013 1:04,1,5000,28,52,80
9/14/2013 1:04,1,5000,27,52,79
9/14/2013 1:04,1,5000,24,52,76
9/14/2013 1:04,1,5000,27,50,77
9/14/2013 1:04,1,5000,28,52,80
9/14/2013 1:04,1,5000,26,53,79
9/14/2013 1:04,1,5000,26,53,79
9/14/2013 1:04,1,5000,25,53,78
9/14/2013 1:04,1,5000,28,52,80
9/14/2013 1:04,1,5000,26,52,78
9/14/2013 1:04,1,5000,24,55,79
9/14/2013 1:04,1,5000,26,53,79
9/14/2013 1:04,1,5000,26,52,78
9/14/2013 1:04,1,5000,25,53,78
9/14/2013 1:05,1,5000,25,52,77
9/14/2013 1:05,1,5000,26,52,78
9/14/2013 1:05,1,5000,27,52,79
9/14/2013 1:05,1,5000,28,54,82
9/14/2013 1:05,1,5000,26,52,78
9/14/2013 1:05,1,5000,27,49,76
9/14/2013 1:05,1,5000,25,52,77
9/14/2013 1:05,1,5000,28,51,79
9/14/2013 1:05,1,5000,28,52,80
9/14/2013 1:05,1,5000,28,54,82
9/14/2013 1:05,1,5000,24,49,73
9/14/2013 1:05,1,5000,28,53,81
9/14/2013 1:05,1,5000,28,55,83
9/14/2013 1:05,1,5000,27,52,79
9/14/2013 1:05,1,5000,26,53,79
9/14/2013 1:05,1,5000,27,52,79
9/14/2013 1:05,1,5000,27,52,79
9/14/2013 1:05,1,5000,25,53,78
9/14/2013 1:05,1,5000,25,50,75
9/14/2013 1:05,1,5000,24,50,74
9/14/2013 1:05,1,5000,27,51,78
9/14/2013 1:05,1,5000,25,53,78
9/14/2013 1:05,1,5000,24,51,75
9/14/2013 1:05,1,5000,25,51,76
9/14/2013 1:05,1,5000,28,52,80
9/14/2013 1:05,1,5000,25,52,77
9/14/2013 1:05,1,5000,27,51,78
9/14/2013 1:05,1,5000,28,53,81
9/14/2013 1:05,1,5000,27,52,79
9/14/2013 1:05,1,5000,28,53,81
9/14/2013 1:05,1,5000,27,51,78
9/14/2013 1:06,1,5000,28,50,78
9/14/2013 1:06,1,5000,28,52,80
9/14/2013 1:06,1,5000,26,54,80
9/14/2013 1:06,1,5000,23,53,76
9/14/2013 1:06,1,5000,27,51,78
9/14/2013 1:06,1,5000,25,53,78
9/14/2013 1:06,1,5000,28,55,83
9/14/2013 1:06,1,5000,28,51,79
9/14/2013 1:06,1,5000,26,53,79
9/14/2013 1:06,1,5000,27,53,80
9/14/2013 1:06,1,5000,25,52,77
9/14/2013 1:06,1,6000,29,60,89
9/14/2013 1:06,1,6000,30,62,92
9/14/2013 1:06,1,6000,29,59,88
9/14/2013 1:06,1,6000,27,60,87
9/14/2013 1:06,1,6000,30,59,89
9/14/2013 1:06,1,6000,30,59,89
9/14/2013 1:06,1,6000,26,59,85
9/14/2013 1:06,1,6000,28,62,90
9/14/2013 1:06,1,6000,26,61,87
9/14/2013 1:06,1,6000,29,60,89
9/14/2013 1:06,1,6000,26,60,86
9/14/2013 1:06,1,6000,28,60,88
9/14/2013 1:06,1,6000,29,60,89
9/14/2013 1:06,1,6000,29,60,89
9/14/2013 1:06,1,6000,30,57,87
9/14/2013 1:06,1,6000,28,60,88
9/14/2013 1:06,1,6000,28,59,87
9/14/2013 1:06,1,6000,29,60,89
9/14/2013 1:06,1,6000,27,59,86
9/14/2013 1:06,1,6000,30,62,92
9/14/2013 1:07,1,6000,31,58,89
9/14/2013 1:07,1,6000,27,58,85
9/14/2013 1:07,1,6000,31,60,91
9/14/2013 1:07,1,6000,31,62,93
9/14/2013 1:07,1,6000,28,61,89
9/14/2013 1:07,1,6000,28,60,88
9/14/2013 1:07,1,6000,30,58,88
9/14/2013 1:07,1,6000,30,59,89
9/14/2013 1:07,1,6000,27,60,87
9/14/2013 1:07,1,6000,30,58,88
9/14/2013 1:07,1,6000,28,59,87
9/14/2013 1:07,1,6000,27,63,90
9/14/2013 1:07,1,6000,28,64,92
9/14/2013 1:07,1,6000,31,59,90
9/14/2013 1:07,1,6000,29,62,91
9/14/2013 1:07,1,6000,30,58,88
9/14/2013 1:07,1,6000,28,60,88
9/14/2013 1:07,1,6000,29,61,90
9/14/2013 1:07,1,6000,30,66,96
9/14/2013 1:07,1,6000,27,60,87
9/14/2013 1:07,1,6000,30,59,89
9/14/2013 1:07,1,6000,30,59,89
9/14/2013 1:07,1,6000,31,59,90
9/14/2013 1:07,1,6000,29,61,90
9/14/2013 1:07,1,6000,28,59,87
9/14/2013 1:07,1,6000,29,59,88
9/14/2013 1:07,1,6000,28,59,87
9/14/2013 1:07,1,6000,25,60,85
9/14/2013 1:07,1,6000,27,60,87
9/14/2013 1:07,1,6000,28,62,90
9/14/2013 1:07,1,6000,28,59,87
9/14/2013 1:07,1,6000,31,60,91
9/14/2013 1:08,1,6000,28,62,90
9/14/2013 1:08,1,6000,26,63,89
9/14/2013 1:08,1,6000,27,62,89
9/14/2013 1:08,1,6000,30,59,89
9/14/2013 1:08,1,6000,28,58,86
9/14/2013 1:08,1,6000,28,61,89
9/14/2013 1:08,1,6000,28,61,89
