08/22/2013 10:41:06,80000,20
08/22/2013 10:41:06,80000,24
08/22/2013 10:41:07,80000,21
08/22/2013 10:41:07,80000,18
08/22/2013 10:41:08,90000,24
08/22/2013 10:41:08,90000,21
08/22/2013 10:41:09,90000,25
08/22/2013 10:41:09,90000,19
08/22/2013 10:41:10,90000,24
08/22/2013 10:41:10,90000,25
08/22/2013 10:41:11,90000,21
08/22/2013 10:41:11,90000,22
08/22/2013 10:41:12,90000,21
08/22/2013 10:41:12,90000,24
08/22/2013 10:41:13,100000,25
08/22/2013 10:41:13,100000,24
08/22/2013 10:41:14,100000,22
08/22/2013 10:41:14,100000,24
08/22/2013 10:41:14,100000,21
08/22/2013 10:41:15,100000,24
08/22/2013 10:41:15,100000,23
08/22/2013 10:41:16,100000,26
08/22/2013 10:41:16,100000,21
08/22/2013 10:41:17,100000,27
08/22/2013 10:41:17,100000,28
08/22/2013 10:41:18,100000,27
08/22/2013 10:41:18,100000,27
08/22/2013 10:41:19,100000,22
08/22/2013 10:41:19,100000,24
08/22/2013 10:41:20,100000,19
08/22/2013 10:41:20,100000,24
08/22/2013 10:41:21,100000,26
08/22/2013 10:41:21,100000,20
08/22/2013 10:41:22,100000,25
08/22/2013 10:41:22,200000,32
08/22/2013 10:41:23,200000,40
08/22/2013 10:41:23,200000,24
08/22/2013 10:41:24,200000,37
08/22/2013 10:41:25,200000,30
08/22/2013 10:41:25,200000,36
08/22/2013 10:41:26,200000,29
08/22/2013 10:41:26,200000,34
08/22/2013 10:41:27,200000,33
08/22/2013 10:41:27,200000,29
08/22/2013 10:41:28,300000,36
08/22/2013 10:41:29,300000,37
08/22/2013 10:41:29,300000,45
08/22/2013 10:41:30,300000,39
08/22/2013 10:41:31,300000,33
08/22/2013 10:41:32,300000,37
08/22/2013 10:41:32,300000,30
08/22/2013 10:41:33,300000,30
08/22/2013 10:41:34,300000,43
08/22/2013 10:41:34,300000,33
08/22/2013 10:41:36,400000,47
08/22/2013 10:41:37,400000,31
08/22/2013 10:41:39,400000,40
08/22/2013 10:41:40,400000,50
08/22/2013 10:41:42,400000,42
08/22/2013 10:41:43,400000,40
08/22/2013 10:41:45,400000,37
08/22/2013 10:41:46,400000,31
08/22/2013 10:41:47,400000,45
08/22/2013 10:41:49,400000,44
08/22/2013 10:41:51,500000,34
08/22/2013 10:41:53,500000,44
08/22/2013 10:41:55,500000,42
08/22/2013 10:41:56,500000,49
08/22/2013 10:41:58,500000,43
08/22/2013 10:42:00,500000,50
08/22/2013 10:42:03,500000,37
08/22/2013 10:42:05,500000,36
08/22/2013 10:42:06,500000,39
08/22/2013 10:42:08,500000,40
08/22/2013 10:42:10,600000,37
08/22/2013 10:42:13,600000,38
08/22/2013 10:42:16,600000,37
08/22/2013 10:42:18,600000,37
08/22/2013 10:42:20,600000,46
08/22/2013 10:42:24,600000,48
08/22/2013 10:42:26,600000,43
08/22/2013 10:42:29,600000,48
08/22/2013 10:42:30,600000,46
08/22/2013 10:42:34,600000,51
08/22/2013 10:42:37,700000,44
08/22/2013 10:42:39,700000,54
08/22/2013 10:42:42,700000,49
08/22/2013 10:42:45,700000,46
08/22/2013 10:42:47,700000,52
08/22/2013 10:42:50,700000,45
08/22/2013 10:42:52,700000,46
08/22/2013 10:42:57,700000,62
08/22/2013 10:43:00,700000,51
08/22/2013 10:43:07,700000,53
08/22/2013 10:43:11,800000,59
08/22/2013 10:43:14,800000,45
08/22/2013 10:43:17,800000,48
08/22/2013 10:43:19,800000,54
08/22/2013 10:43:22,800000,42
08/22/2013 10:43:25,800000,68
08/22/2013 10:43:29,800000,47
08/22/2013 10:43:32,800000,52
08/22/2013 10:43:36,800000,47
08/22/2013 10:43:39,800000,53
08/22/2013 10:43:41,900000,51
08/22/2013 10:43:44,900000,65
08/22/2013 10:43:48,900000,54
08/22/2013 10:43:51,900000,54
08/22/2013 10:43:54,900000,58
08/22/2013 10:43:55,900000,57
08/22/2013 10:43:59,900000,56
08/22/2013 10:44:02,900000,46
08/22/2013 10:44:07,900000,56
08/22/2013 10:44:10,900000,52
08/22/2013 10:44:14,1000000,59
08/22/2013 10:44:20,1000000,67
08/22/2013 10:44:23,1000000,46
08/22/2013 10:44:28,1000000,47
08/22/2013 10:44:31,1000000,57
08/22/2013 10:44:37,1000000,49
08/22/2013 10:44:39,1000000,60
08/22/2013 10:44:41,1000000,65
08/22/2013 10:44:45,1000000,51
08/22/2013 10:44:47,1000000,53
08/22/2013 10:44:51,1000000,55
08/22/2013 10:44:54,1000000,49
08/22/2013 10:44:58,1000000,66
08/22/2013 10:45:00,1000000,57
08/22/2013 10:45:02,1000000,48
08/22/2013 10:45:04,1000000,70
08/22/2013 10:45:06,1000000,53
08/22/2013 10:45:10,1000000,62
08/22/2013 10:45:16,1000000,64
08/22/2013 10:45:20,1000000,52
08/22/2013 10:45:25,2000000,75
08/22/2013 10:45:38,2000000,85
08/22/2013 10:45:45,2000000,86
08/22/2013 10:45:52,2000000,81
08/22/2013 10:46:02,2000000,97
08/22/2013 10:46:15,2000000,115
08/22/2013 10:46:22,2000000,89
08/22/2013 10:46:29,2000000,101
08/22/2013 10:46:36,2000000,95
08/22/2013 10:46:42,2000000,99
08/22/2013 10:46:53,3000000,158
08/22/2013 10:47:03,3000000,145
08/22/2013 10:47:14,3000000,140
08/22/2013 10:47:24,3000000,135
08/22/2013 10:47:42,3000000,130
08/22/2013 10:47:58,3000000,140
08/22/2013 10:48:06,3000000,137
08/22/2013 10:48:19,3000000,160
08/22/2013 10:48:24,3000000,120
08/22/2013 10:48:35,3000000,137
08/22/2013 10:48:47,4000000,163
08/22/2013 10:48:59,4000000,201
08/22/2013 10:49:06,4000000,142
08/22/2013 10:49:22,4000000,165
08/22/2013 10:49:28,4000000,151
08/22/2013 10:49:34,4000000,147
08/22/2013 10:49:42,4000000,158
08/22/2013 10:49:53,4000000,190
08/22/2013 10:50:02,4000000,170
08/22/2013 10:50:15,4000000,164
08/22/2013 10:50:47,5000000,264
08/22/2013 10:51:20,5000000,247
08/22/2013 10:52:08,5000000,230
08/22/2013 10:52:27,5000000,232
08/22/2013 10:52:47,5000000,220
08/22/2013 10:53:12,5000000,194
08/22/2013 10:53:43,5000000,256
08/22/2013 10:54:12,5000000,260
08/22/2013 10:54:45,5000000,239
08/22/2013 10:54:56,5000000,253
08/22/2013 10:55:26,6000000,261
08/22/2013 10:56:03,6000000,306
08/22/2013 10:56:33,6000000,299
08/22/2013 10:57:11,6000000,319
08/22/2013 10:57:52,6000000,280
08/22/2013 10:58:17,6000000,242
08/22/2013 10:58:52,6000000,269
08/22/2013 10:59:37,6000000,220
08/22/2013 11:00:11,6000000,246
08/22/2013 11:00:37,6000000,255
08/22/2013 11:00:51,7000000,425
08/22/2013 11:01:30,7000000,256
08/22/2013 11:01:51,7000000,346
08/22/2013 11:02:23,7000000,330
08/22/2013 11:03:03,7000000,300
08/22/2013 11:03:45,7000000,303
08/22/2013 11:04:05,7000000,317
08/22/2013 11:04:26,7000000,244
08/22/2013 11:04:57,7000000,345
08/22/2013 11:05:21,7000000,312
08/22/2013 11:05:44,8000000,356
08/22/2013 11:05:59,8000000,372
08/22/2013 11:06:17,8000000,405
08/22/2013 11:06:34,8000000,332
08/22/2013 11:06:59,8000000,354
08/22/2013 11:08:10,8000000,414
08/22/2013 11:08:26,8000000,342
08/22/2013 11:09:41,8000000,392
08/22/2013 11:10:12,8000000,332
08/22/2013 11:11:37,8000000,334
08/22/2013 11:13:08,9000000,393
08/22/2013 11:14:14,9000000,329
08/22/2013 11:15:15,9000000,492
08/22/2013 11:15:34,9000000,392
08/22/2013 11:15:58,9000000,353
08/22/2013 11:16:22,9000000,320
08/22/2013 11:17:36,9000000,361
08/22/2013 11:18:56,9000000,409
08/22/2013 11:19:20,9000000,425
08/22/2013 11:19:47,9000000,348
08/22/2013 11:20:21,10000000,335
08/22/2013 11:20:38,10000000,433
08/22/2013 11:21:02,10000000,409
08/22/2013 11:21:26,10000000,436
08/22/2013 11:21:59,10000000,461
08/22/2013 11:22:21,10000000,398
08/22/2013 11:23:31,10000000,460
08/22/2013 11:24:41,10000000,477
08/22/2013 11:25:01,10000000,409
08/22/2013 11:26:12,10000000,499
08/22/2013 11:27:06,10000000,367
08/22/2013 11:28:15,10000000,476
08/22/2013 11:28:32,10000000,375
08/22/2013 11:28:49,10000000,517
08/22/2013 11:29:41,10000000,534
08/22/2013 11:30:08,10000000,517
08/22/2013 11:31:50,10000000,422
08/22/2013 11:33:09,10000000,436
08/22/2013 11:35:00,10000000,516
08/22/2013 11:36:14,10000000,377
08/22/2013 11:39:23,20000000,811
08/22/2013 11:40:50,20000000,1010
08/22/2013 11:41:39,20000000,1023
08/22/2013 11:43:45,20000000,1189
08/22/2013 11:44:34,20000000,1134
08/22/2013 11:46:51,20000000,1026
08/22/2013 11:47:43,20000000,950
08/22/2013 11:49:00,20000000,1117
08/22/2013 11:52:56,20000000,633
08/22/2013 11:55:31,20000000,1126
08/23/2013 12:00:27,30000000,1490
08/23/2013 12:04:03,30000000,1475
08/23/2013 12:05:06,30000000,1476
08/23/2013 12:06:41,30000000,1330
08/23/2013 12:13:18,30000000,1520
08/23/2013 12:16:53,30000000,1395
08/23/2013 12:18:14,30000000,1500
08/23/2013 12:23:08,30000000,1251
08/23/2013 12:27:21,30000000,1234
08/23/2013 12:28:40,30000000,1330
08/23/2013 12:29:42,40000000,1600
08/23/2013 12:34:37,40000000,2128
08/23/2013 12:43:27,40000000,2233
08/23/2013 12:44:45,40000000,2100
08/23/2013 12:52:24,40000000,1785
08/23/2013 12:53:50,40000000,2058
08/23/2013 12:56:52,40000000,2038
08/23/2013 01:01:05,40000000,2377
08/23/2013 01:10:25,40000000,1594
08/23/2013 01:13:44,40000000,1619
08/23/2013 01:16:41,50000000,3101
08/23/2013 01:19:46,50000000,2676
08/23/2013 01:31:54,50000000,2715
08/23/2013 01:36:37,50000000,2044
08/23/2013 01:41:34,50000000,2600
08/23/2013 01:44:57,50000000,3248
08/23/2013 01:47:10,50000000,1971
08/23/2013 01:55:43,50000000,2637
08/23/2013 01:57:52,50000000,2549
08/23/2013 02:03:34,50000000,2665
08/23/2013 02:09:22,60000000,2472
08/23/2013 02:11:22,60000000,3908
08/23/2013 02:18:18,60000000,3122
08/23/2013 02:19:58,60000000,3146
08/23/2013 02:30:33,60000000,2959
08/23/2013 02:34:40,60000000,3918
08/23/2013 02:36:16,60000000,2885
08/23/2013 02:41:59,60000000,3198
08/23/2013 02:44:01,60000000,3217
08/23/2013 02:45:31,60000000,3251
08/23/2013 02:53:20,70000000,3795
08/23/2013 02:55:04,70000000,4126
08/23/2013 02:56:25,70000000,3875
08/23/2013 03:00:30,70000000,3388
08/23/2013 03:04:22,70000000,2625
08/23/2013 03:06:48,70000000,3242
08/23/2013 03:08:16,70000000,2918
08/23/2013 03:09:20,70000000,2882
08/23/2013 03:10:41,70000000,4551
08/23/2013 03:17:03,70000000,4539
08/23/2013 03:23:42,80000000,5019
08/23/2013 03:30:37,80000000,3447
08/23/2013 03:33:16,80000000,4355
08/23/2013 03:38:12,80000000,4546
08/23/2013 03:41:06,80000000,5497
08/23/2013 03:47:12,80000000,5144
08/23/2013 03:55:15,80000000,3736
08/23/2013 04:00:11,80000000,4545
08/23/2013 04:02:25,80000000,3772
08/23/2013 04:05:34,80000000,4229
08/23/2013 04:07:11,90000000,5431
08/23/2013 04:22:09,90000000,3901
08/23/2013 04:24:17,90000000,5962
08/23/2013 04:28:12,90000000,4027
08/23/2013 04:34:14,90000000,5547
08/23/2013 04:41:54,90000000,5801
08/23/2013 04:51:31,90000000,5008
08/23/2013 04:53:40,90000000,5077
08/23/2013 04:55:45,90000000,4512
08/23/2013 05:00:33,90000000,4200
08/23/2013 05:04:28,100000000,6317
08/23/2013 05:06:44,100000000,5362
08/23/2013 05:13:16,100000000,5665
08/23/2013 05:15:43,100000000,5203
08/23/2013 05:22:59,100000000,6344
08/23/2013 05:27:19,100000000,4217
08/23/2013 05:30:49,100000000,4390
08/23/2013 05:40:16,100000000,4800
08/23/2013 05:42:06,100000000,5551
08/23/2013 05:44:32,100000000,6749
